下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000222,M0003,"[[16478.29999999999, 11.199999999999818], [16480.29999999999, 11.399999999999636], [16484.899999999994, 11.699999999999818], [16489.899999999994, 11.799999999999727], [16495.0, 11.799999999999727], [16500.199999999983, 11.5], [16506.099999999977, 11.099999999999909], [16511.79999999999, 10.599999999999909], [16517.099999999977, 10.099999999999909], [16519.5, 9.799999999999727], [16521.79999999999, 9.599999999999909], [16545.5, 6.899999999999636], [16534.599999999977, 186.5999999999999], [16530.79999999999, 250.29999999999973], [16508.699999999983, 246.29999999999973], [16506.399999999994, 245.89999999999964], [16503.79999999999, 245.5], [16500.199999999983, 244.89999999999964], [16496.399999999994, 244.19999999999982], [16492.29999999999, 243.5999999999999], [16488.099999999977, 243.0], [16478.599999999977, 241.79999999999973], [16474.0, 241.39999999999964], [16469.399999999994, 241.0999999999999], [16464.29999999999, 240.89999999999964], [16388.5, 240.89999999999964], [16381.0, 121.39999999999964], [16403.0, 0.0], [16421.899999999994, 2.5], [16423.5, 2.799999999999727], [16426.0, 3.099999999999909], [16428.699999999983, 3.5], [16436.29999999999, 4.699999999999818], [16438.5, 5.099999999999909], [16441.5, 5.599999999999909], [16444.599999999977, 6.0], [16446.099999999977, 6.299999999999727], [16454.699999999983, 7.599999999999909], [16463.099999999977, 8.899999999999636], [16465.699999999983, 9.299999999999727], [16468.599999999977, 9.699999999999818], [16471.5, 10.099999999999909], [16475.099999999977, 10.699999999999818], [16478.29999999999, 11.199999999999818]]"
L0003,s000223,M0003,"[[10760.899999999994, 1479.4], [10756.899999999994, 1507.3000000000002], [10777.5, 1587.6], [10756.0, 1591.3000000000002], [10750.399999999994, 1592.3000000000002], [10746.199999999983, 1593.0], [10741.799999999988, 1593.6999999999998], [10741.100000000006, 1593.8000000000002], [10732.799999999988, 1595.1], [10716.399999999994, 1597.5], [10707.199999999983, 1598.6], [10698.199999999983, 1599.4], [10688.799999999988, 1599.8000000000002], [10684.0, 1599.9], [10678.5, 1599.6999999999998], [10672.600000000006, 1599.1999999999998], [10666.600000000006, 1598.1], [10662.299999999988, 1597.1], [10658.0, 1595.6999999999998], [10653.399999999994, 1593.9], [10648.699999999983, 1591.6], [10645.600000000006, 1590.0], [10642.699999999983, 1588.1], [10639.699999999983, 1586.1], [10636.799999999988, 1583.9], [10633.199999999983, 1580.6], [10631.299999999988, 1578.6999999999998], [10629.5, 1576.8000000000002], [10626.0, 1572.6999999999998], [10623.899999999994, 1569.8000000000002], [10621.899999999994, 1566.6999999999998], [10621.100000000006, 1565.4], [10620.100000000006, 1563.5], [10619.199999999983, 1561.8000000000002], [10618.699999999983, 1560.9], [10618.199999999983, 1559.8000000000002], [10616.399999999994, 1555.6999999999998], [10615.0, 1552.0], [10613.600000000006, 1547.4], [10612.399999999994, 1542.0], [10611.5, 1537.0], [10610.799999999988, 1530.1999999999998], [10610.5, 1525.3000000000002], [10610.299999999988, 1520.3000000000002], [10610.299999999988, 1516.3000000000002], [10610.199999999983, 1512.5], [10610.199999999983, 1510.5], [10610.100000000006, 1507.3000000000002], [10610.0, 1503.8000000000002], [10610.100000000006, 1497.1999999999998], [10610.199999999983, 1493.1999999999998], [10610.699999999983, 1486.9], [10611.299999999988, 1482.6], [10612.199999999983, 1477.3], [10612.899999999994, 1474.0], [10613.699999999983, 1471.0], [10614.699999999983, 1468.0], [10615.0, 1467.1], [10615.299999999988, 1466.3], [10615.899999999994, 1464.5], [10616.199999999983, 1463.6999999999998], [10616.5, 1462.8], [10617.100000000006, 1461.1999999999998], [10618.600000000006, 1457.8], [10620.399999999994, 1454.5], [10622.899999999994, 1450.5], [10626.699999999983, 1445.5], [10628.799999999988, 1443.1999999999998], [10631.100000000006, 1440.9], [10633.699999999983, 1438.5], [10636.5, 1436.4], [10638.899999999994, 1434.6999999999998], [10641.299999999988, 1433.1999999999998], [10644.5, 1431.5], [10647.699999999983, 1430.0], [10651.0, 1428.6], [10654.299999999988, 1427.3], [10657.699999999983, 1426.1999999999998], [10661.100000000006, 1425.3], [10664.699999999983, 1424.5], [10666.699999999983, 1424.1999999999998], [10668.0, 1424.0], [10669.0, 1423.9], [10671.199999999983, 1423.5], [10672.5, 1423.3], [10673.899999999994, 1423.1], [10679.399999999994, 1422.5], [10684.399999999994, 1422.1999999999998], [10689.100000000006, 1422.1], [10697.199999999983, 1422.1], [10708.5, 1422.1999999999998], [10719.699999999983, 1422.3], [10726.799999999988, 1422.3], [10730.399999999994, 1422.1999999999998], [10746.0, 1422.1999999999998], [10769.199999999983, 1422.0], [10760.899999999994, 1479.4]]"
L0003,s000224,M0003,"[[16020.399999999994, 1310.4], [16019.600000000006, 1307.1000000000001], [16018.100000000006, 1299.0], [16016.899999999994, 1291.1000000000001], [16016.399999999994, 1286.2], [16015.799999999988, 1279.9], [16015.399999999994, 1273.6000000000001], [16015.199999999983, 1267.2], [16015.199999999983, 1264.3000000000002], [16015.0, 1248.5], [16015.100000000006, 1237.9], [16015.399999999994, 1223.2], [16015.699999999983, 1213.5], [16016.100000000006, 1189.4], [16016.299999999988, 1173.7], [16016.5, 1154.4], [16016.600000000006, 1146.2], [16016.600000000006, 1138.2], [16016.699999999983, 1130.3000000000002], [16016.699999999983, 1114.9], [16016.600000000006, 1103.1000000000001], [16016.5, 1091.0], [16016.399999999994, 1071.6000000000001], [16016.199999999983, 1055.9], [16015.799999999988, 1031.9], [16015.600000000006, 1022.2], [16015.299999999988, 1007.4000000000001], [16015.199999999983, 996.9000000000001], [16015.399999999994, 981.0], [16015.5, 978.2], [16015.699999999983, 971.8000000000002], [16016.0, 965.5], [16016.600000000006, 959.2], [16017.199999999983, 954.3000000000002], [16018.299999999988, 946.4000000000001], [16019.899999999994, 938.3000000000002], [16020.699999999983, 934.9000000000001], [16021.0, 933.9000000000001], [16022.199999999983, 929.4000000000001], [16023.600000000006, 924.9000000000001], [16025.299999999988, 920.5], [16026.5, 917.5], [16028.799999999988, 912.5], [16031.199999999983, 907.8000000000002], [16034.299999999988, 902.4000000000001], [16037.100000000006, 897.7], [16042.199999999983, 890.0], [16046.199999999983, 884.6000000000001], [16049.100000000006, 881.0], [16051.899999999994, 877.6000000000001], [16054.699999999983, 874.3000000000002], [16057.600000000006, 871.0], [16061.799999999988, 865.9000000000001], [16065.699999999983, 861.6000000000001], [16067.699999999983, 859.5], [16069.799999999988, 857.6000000000001], [16071.899999999994, 855.8000000000002], [16073.100000000006, 854.9000000000001], [16074.5, 853.8000000000002], [16077.199999999983, 851.7], [16109.399999999994, 841.0], [16116.0, 859.5], [16117.100000000006, 862.7], [16117.899999999994, 865.1000000000001], [16118.799999999988, 867.5], [16120.600000000006, 872.8000000000002], [16122.5, 878.7], [16124.399999999994, 884.6000000000001], [16125.5, 888.4000000000001], [16127.5, 896.0], [16129.199999999983, 904.6000000000001], [16130.199999999983, 911.9000000000001], [16130.799999999988, 918.2], [16131.199999999983, 924.3000000000002], [16131.399999999994, 927.8000000000002], [16131.600000000006, 941.9000000000001], [16131.5, 955.7], [16131.399999999994, 957.9000000000001], [16131.100000000006, 966.7], [16130.399999999994, 981.7], [16129.5, 996.5], [16127.299999999988, 1029.0], [16126.699999999983, 1037.5], [16126.0, 1048.1000000000001], [16125.699999999983, 1053.2], [16125.5, 1058.2], [16125.199999999983, 1063.6000000000001], [16125.0, 1069.0], [16124.899999999994, 1073.6000000000001], [16124.899999999994, 1074.1000000000001], [16124.799999999988, 1076.9], [16124.799999999988, 1079.7], [16124.699999999983, 1082.8000000000002], [16124.600000000006, 1086.1000000000001], [16124.5, 1092.8000000000002], [16124.399999999994, 1099.6000000000001], [16124.399999999994, 1102.9], [16124.299999999988, 1106.1000000000001], [16124.299999999988, 1109.3000000000002], [16124.199999999983, 1112.2], [16124.199999999983, 1120.8000000000002], [16124.100000000006, 1121.9], [16124.100000000006, 1124.4], [16124.199999999983, 1125.6000000000001], [16124.199999999983, 1133.9], [16124.299999999988, 1136.6000000000001], [16124.299999999988, 1142.6000000000001], [16124.399999999994, 1145.9], [16124.5, 1152.7], [16124.600000000006, 1159.5], [16124.600000000006, 1162.7], [16124.699999999983, 1165.8000000000002], [16124.699999999983, 1168.7], [16124.799999999988, 1171.4], [16124.799999999988, 1171.9], [16125.0, 1176.5], [16125.100000000006, 1182.0], [16125.399999999994, 1187.3000000000002], [16125.600000000006, 1192.3000000000002], [16125.899999999994, 1197.5], [16126.600000000006, 1208.1000000000001], [16127.100000000006, 1216.5], [16129.299999999988, 1249.0], [16130.199999999983, 1263.9], [16130.899999999994, 1278.8000000000002], [16131.100000000006, 1287.6000000000001], [16131.199999999983, 1289.8000000000002], [16131.299999999988, 1303.7], [16131.100000000006, 1317.7], [16130.899999999994, 1321.3000000000002], [16130.5, 1327.3000000000002], [16129.899999999994, 1333.6000000000001], [16128.899999999994, 1340.9], [16128.100000000006, 1345.3000000000002], [16127.100000000006, 1349.5], [16125.199999999983, 1357.1000000000001], [16124.0, 1360.9], [16122.199999999983, 1366.9], [16120.199999999983, 1372.7000000000003], [16119.0, 1376.3000000000002], [16117.799999999988, 1379.8000000000002], [16116.600000000006, 1383.0], [16115.600000000006, 1386.0], [16109.0, 1404.5], [16076.699999999983, 1393.7000000000003], [16074.100000000006, 1391.7000000000003], [16073.0, 1390.8000000000002], [16071.100000000006, 1389.3000000000002], [16069.399999999994, 1387.9], [16067.299999999988, 1385.9], [16065.199999999983, 1383.8000000000002], [16061.399999999994, 1379.5], [16057.199999999983, 1374.5], [16054.299999999988, 1371.1], [16051.5, 1367.8000000000002], [16048.699999999983, 1364.4], [16045.799999999988, 1360.8000000000002], [16041.899999999994, 1355.5], [16036.699999999983, 1347.7], [16033.899999999994, 1343.0], [16030.899999999994, 1337.6000000000001], [16028.5, 1332.9], [16026.199999999983, 1327.9], [16025.0, 1324.9], [16023.299999999988, 1320.5], [16021.899999999994, 1316.0], [16020.699999999983, 1311.5], [16020.399999999994, 1310.4]]"
L0003,s000225,M0003,"[[0.0, 1488.0], [707.5, 1488.0], [707.5, 1553.0], [0.0, 1553.0], [0.0, 1488.0]]"
L0003,s000226,M0003,"[[3899.7000000000116, 1186.3], [3898.9000000000233, 1190.9], [3898.0, 1196.5], [3897.100000000006, 1202.3], [3896.100000000006, 1208.3], [3894.2000000000116, 1220.6], [3892.100000000006, 1233.3], [3890.100000000006, 1246.1], [3888.0, 1258.8], [3886.0, 1271.3999999999999], [3884.600000000006, 1280.5], [3883.2000000000116, 1289.3999999999999], [3880.600000000006, 1307.1], [3879.2000000000116, 1317.3999999999999], [3878.100000000006, 1327.7], [3877.600000000006, 1335.1], [3877.2000000000116, 1342.3999999999999], [3876.600000000006, 1349.2], [3875.8000000000175, 1355.8999999999999], [3874.0, 1369.3999999999999], [3872.7000000000116, 1380.7], [3871.5, 1392.1], [3869.4000000000233, 1414.8999999999999], [3867.2000000000116, 1441.3], [3866.100000000006, 1454.3], [3865.0, 1467.0], [3860.3000000000175, 1467.3999999999999], [3856.0, 1467.7], [3852.100000000006, 1468.0], [3848.4000000000233, 1468.2], [3845.0, 1468.5], [3841.7000000000116, 1468.7], [3835.3000000000175, 1469.1], [3827.2000000000116, 1469.7], [3818.8000000000175, 1470.3], [3810.0, 1470.8], [3801.0, 1471.3999999999999], [3791.9000000000233, 1471.8999999999999], [3782.600000000006, 1472.5], [3773.4000000000233, 1472.8999999999999], [3764.2000000000116, 1473.3], [3753.9000000000233, 1473.8], [3743.600000000006, 1474.1], [3723.3000000000175, 1475.0], [3715.600000000006, 1475.5], [3707.9000000000233, 1476.1], [3696.600000000006, 1477.3], [3690.3000000000175, 1478.0], [3689.100000000006, 1478.2], [3684.100000000006, 1479.0], [3680.3000000000175, 1479.8], [3676.600000000006, 1480.8], [3669.2000000000116, 1482.8999999999999], [3664.0, 1484.5], [3661.5, 1485.5], [3659.0, 1486.7], [3657.0, 1487.8], [3655.0, 1489.2], [3651.2000000000116, 1492.1], [3646.9000000000233, 1496.0], [3643.0, 1500.3], [3640.4000000000233, 1503.8], [3637.9000000000233, 1507.3999999999999], [3634.9000000000233, 1512.3999999999999], [3632.2000000000116, 1517.6], [3629.5, 1524.1], [3627.2000000000116, 1530.3999999999999], [3615.8000000000175, 1527.5], [3604.600000000006, 1524.6], [3582.600000000006, 1519.1], [3560.9000000000233, 1513.7], [3539.3000000000175, 1508.3999999999999], [3513.7000000000116, 1502.6], [3487.8000000000175, 1497.0], [3461.7000000000116, 1491.8], [3435.600000000006, 1487.0], [3419.8000000000175, 1484.3], [3404.0, 1481.8], [3372.4000000000233, 1477.2], [3346.9000000000233, 1473.6], [3321.2000000000116, 1470.3], [3295.600000000006, 1467.3], [3269.9000000000233, 1464.8], [3245.0, 1462.8], [3220.0, 1461.1], [3183.7000000000116, 1459.2], [3148.2000000000116, 1457.5], [3120.7000000000116, 1456.6], [3093.2000000000116, 1455.8], [3065.7000000000116, 1455.3], [3038.2000000000116, 1454.8999999999999], [2975.4000000000233, 1454.2], [2912.8000000000175, 1453.5], [2865.3000000000175, 1453.0], [2841.5, 1452.8], [2817.3000000000175, 1452.6], [2794.3000000000175, 1452.5], [2771.3000000000175, 1452.3999999999999], [2760.0, 1452.3], [2709.4000000000233, 1452.3], [2703.3000000000175, 1452.3999999999999], [2676.0, 1452.3999999999999], [2676.0, 1218.0], [2679.8000000000175, 1218.0], [2683.4000000000233, 1218.1], [2690.3000000000175, 1218.1], [2696.7000000000116, 1218.2], [2714.2000000000116, 1218.2], [2725.2000000000116, 1218.3], [2752.7000000000116, 1218.3], [2767.100000000006, 1218.2], [2781.8000000000175, 1218.2], [2796.8000000000175, 1218.1], [2811.8000000000175, 1218.0], [2842.0, 1217.8999999999999], [2861.4000000000233, 1217.8], [2880.5, 1217.7], [2899.5, 1217.7], [2918.3000000000175, 1217.6], [2955.8000000000175, 1217.3999999999999], [2993.2000000000116, 1217.0], [3032.5, 1216.5], [3072.0, 1215.6], [3111.5, 1214.3999999999999], [3151.0, 1212.7], [3194.4000000000233, 1210.3], [3236.0, 1207.8], [3270.4000000000233, 1205.5], [3305.600000000006, 1202.9], [3323.2000000000116, 1201.4], [3340.8000000000175, 1199.8], [3362.9000000000233, 1197.6], [3385.0, 1195.1], [3412.3000000000175, 1192.0], [3439.5, 1188.4], [3462.0, 1185.0], [3484.4000000000233, 1181.3], [3507.4000000000233, 1177.1999999999998], [3530.4000000000233, 1172.9], [3553.600000000006, 1168.4], [3576.8000000000175, 1163.8], [3606.9000000000233, 1157.6], [3618.3000000000175, 1155.3], [3629.7000000000116, 1153.1999999999998], [3641.2000000000116, 1151.4], [3652.7000000000116, 1149.9], [3668.3000000000175, 1148.3], [3683.8000000000175, 1146.8], [3699.100000000006, 1145.3], [3706.7000000000116, 1144.6999999999998], [3714.100000000006, 1144.0], [3714.0, 1145.1], [3713.9000000000233, 1145.9], [3901.5, 1175.3], [3900.7000000000116, 1180.1999999999998], [3899.8000000000175, 1185.4], [3899.7000000000116, 1186.3]]"
L0003,s000227,M0003,"[[13833.0, 241.0], [14133.0, 241.0], [14133.0, 281.0], [13833.0, 281.0], [13833.0, 241.0]]"
L0003,s000228,M0003,"[[6468.0, 490.0999999999999], [6469.200000000012, 493.6999999999998], [6470.0, 495.4000000000001], [6470.899999999994, 497.0999999999999], [6472.0, 498.5], [6473.200000000012, 499.9000000000001], [6475.899999999994, 502.4000000000001], [6478.600000000006, 504.4000000000001], [6481.600000000006, 505.9000000000001], [6484.799999999988, 507.1999999999998], [6488.100000000006, 508.1999999999998], [6495.799999999988, 510.2999999999997], [6503.5, 512.1999999999998], [6511.100000000006, 514.0], [6514.799999999988, 514.7999999999997], [6518.299999999988, 515.6999999999998], [6521.799999999988, 516.5], [6525.399999999994, 517.2999999999997], [6529.299999999988, 518.2999999999997], [6531.399999999994, 518.7999999999997], [6533.700000000012, 519.2999999999997], [6530.0, 527.0999999999999], [6526.100000000006, 535.1999999999998], [6522.200000000012, 543.5999999999999], [6521.200000000012, 545.5999999999999], [6518.299999999988, 551.9000000000001], [6512.700000000012, 564.4000000000001], [6507.200000000012, 576.7999999999997], [6501.100000000006, 591.1999999999998], [6494.799999999988, 605.5], [6483.5, 631.0], [6477.0, 645.0], [6470.399999999994, 659.0999999999999], [6466.700000000012, 666.5], [6464.799999999988, 670.5], [6461.899999999994, 676.0999999999999], [6459.100000000006, 681.5], [6455.0, 688.9000000000001], [6452.799999999988, 692.6999999999998], [6450.399999999994, 696.7999999999997], [6448.600000000006, 695.6999999999998], [6447.0, 694.7999999999997], [6445.700000000012, 694.0999999999999], [6444.600000000006, 693.5], [6443.700000000012, 692.9000000000001], [6442.799999999988, 692.4000000000001], [6441.299999999988, 691.5999999999999], [6438.200000000012, 689.7999999999997], [6434.600000000006, 687.7999999999997], [6430.600000000006, 685.5999999999999], [6426.299999999988, 683.1999999999998], [6421.799999999988, 680.7999999999997], [6417.100000000006, 678.2999999999997], [6412.5, 675.9000000000001], [6407.799999999988, 673.5999999999999], [6401.5, 670.5999999999999], [6395.299999999988, 667.7999999999997], [6383.200000000012, 662.5999999999999], [6367.700000000012, 656.0999999999999], [6359.799999999988, 652.9000000000001], [6351.799999999988, 650.0], [6340.299999999988, 646.1999999999998], [6328.700000000012, 642.9000000000001], [6328.100000000006, 642.6999999999998], [6318.399999999994, 640.2999999999997], [6308.100000000006, 637.9000000000001], [6298.299999999988, 635.9000000000001], [6293.399999999994, 635.0], [6288.5, 634.2999999999997], [6280.899999999994, 633.5999999999999], [6273.299999999988, 633.4000000000001], [6264.600000000006, 633.5], [6256.0, 634.0999999999999], [6249.399999999994, 635.0], [6242.799999999988, 636.4000000000001], [6240.0, 637.0999999999999], [6237.200000000012, 638.0], [6234.5, 639.0999999999999], [6231.700000000012, 640.1999999999998], [6229.100000000006, 641.2999999999997], [6226.700000000012, 642.6999999999998], [6225.299999999988, 643.7999999999997], [6223.899999999994, 645.0], [6221.299999999988, 647.5], [6218.899999999994, 650.0999999999999], [6216.899999999994, 652.6999999999998], [6215.200000000012, 655.5], [6213.399999999994, 659.0], [6211.899999999994, 662.6999999999998], [6210.399999999994, 667.0], [6209.100000000006, 671.4000000000001], [6203.600000000006, 670.0999999999999], [6198.5, 669.0], [6193.600000000006, 667.9000000000001], [6188.700000000012, 667.0], [6181.200000000012, 665.5999999999999], [6173.5, 664.2999999999997], [6157.899999999994, 662.0999999999999], [6142.899999999994, 660.1999999999998], [6128.100000000006, 658.5], [6113.399999999994, 657.1999999999998], [6098.700000000012, 656.1999999999998], [6086.0, 655.5999999999999], [6079.600000000006, 655.5], [6073.299999999988, 655.5], [6062.700000000012, 655.7999999999997], [6052.0, 656.5], [6037.700000000012, 657.5999999999999], [6027.5, 658.5999999999999], [6017.200000000012, 659.6999999999998], [5998.100000000006, 661.7999999999997], [5988.700000000012, 662.9000000000001], [5979.299999999988, 664.0], [5971.799999999988, 664.7999999999997], [5964.299999999988, 665.6999999999998], [5956.600000000006, 666.5999999999999], [5948.600000000006, 667.5], [5937.700000000012, 665.1999999999998], [5928.399999999994, 665.7999999999997], [5918.600000000006, 666.5], [5908.399999999994, 667.0999999999999], [5898.0, 667.6999999999998], [5887.299999999988, 668.2999999999997], [5876.600000000006, 668.9000000000001], [5865.799999999988, 669.4000000000001], [5855.100000000006, 669.9000000000001], [5842.700000000012, 670.2999999999997], [5830.5, 670.6999999999998], [5806.200000000012, 671.2999999999997], [5782.700000000012, 671.9000000000001], [5759.200000000012, 672.2999999999997], [5727.200000000012, 672.2999999999997], [5711.100000000006, 672.1999999999998], [5707.600000000006, 672.1999999999998], [5694.799999999988, 672.2999999999997], [5682.600000000006, 672.4000000000001], [5676.600000000006, 672.5], [5670.700000000012, 672.5999999999999], [5665.399999999994, 672.6999999999998], [5660.200000000012, 672.7999999999997], [5655.0, 673.0], [5649.700000000012, 673.0999999999999], [5644.200000000012, 673.2999999999997], [5638.399999999994, 673.5], [5632.100000000006, 673.7999999999997], [5628.799999999988, 673.9000000000001], [5625.299999999988, 674.0], [5610.0, 464.5], [5638.100000000006, 463.7999999999997], [5638.200000000012, 462.5], [5638.299999999988, 461.1999999999998], [5638.5, 459.0], [5639.399999999994, 454.5], [5640.5, 449.7999999999997], [5642.200000000012, 443.5999999999999], [5643.200000000012, 440.5999999999999], [5644.299999999988, 437.5999999999999], [5646.299999999988, 433.1999999999998], [5648.600000000006, 428.9000000000001], [5651.299999999988, 424.6999999999998], [5652.799999999988, 422.7999999999997], [5654.399999999994, 420.9000000000001], [5657.299999999988, 418.4000000000001], [5660.399999999994, 416.0999999999999], [5665.299999999988, 412.5999999999999], [5670.200000000012, 409.4000000000001], [5674.0, 407.1999999999998], [5677.799999999988, 405.2999999999997], [5681.700000000012, 403.5999999999999], [5685.700000000012, 401.9000000000001], [5696.200000000012, 398.0], [5706.799999999988, 394.4000000000001], [5719.700000000012, 390.4000000000001], [5732.600000000006, 386.6999999999998], [5751.200000000012, 381.7999999999997], [5760.5, 379.5], [5769.899999999994, 377.4000000000001], [5780.799999999988, 375.1999999999998], [5791.700000000012, 373.0999999999999], [5813.700000000012, 369.4000000000001], [5833.299999999988, 366.2999999999997], [5843.100000000006, 365.0], [5852.899999999994, 363.7999999999997], [5862.100000000006, 362.9000000000001], [5871.299999999988, 362.1999999999998], [5889.799999999988, 361.0999999999999], [5932.899999999994, 358.7999999999997], [5964.5, 357.4000000000001], [5980.399999999994, 356.7999999999997], [5996.200000000012, 356.2999999999997], [6012.299999999988, 356.0], [6028.399999999994, 355.9000000000001], [6060.5, 355.7999999999997], [6060.799999999988, 351.2999999999997], [6071.299999999988, 350.9000000000001], [6081.399999999994, 350.5], [6091.399999999994, 350.1999999999998], [6101.299999999988, 350.0], [6113.399999999994, 350.0], [6125.600000000006, 350.0999999999999], [6137.899999999994, 350.4000000000001], [6150.200000000012, 351.0], [6165.399999999994, 351.9000000000001], [6180.5, 353.0], [6195.5, 354.4000000000001], [6210.5, 356.0], [6232.100000000006, 358.5], [6253.799999999988, 361.4000000000001], [6275.600000000006, 364.5], [6297.700000000012, 367.9000000000001], [6318.799999999988, 371.0999999999999], [6340.100000000006, 374.5], [6361.399999999994, 378.0], [6382.5, 381.5], [6392.899999999994, 383.1999999999998], [6403.100000000006, 384.9000000000001], [6413.200000000012, 386.5999999999999], [6423.100000000006, 388.1999999999998], [6432.799999999988, 389.9000000000001], [6442.200000000012, 391.4000000000001], [6451.299999999988, 393.0], [6460.200000000012, 394.5], [6461.0, 440.7999999999997], [6461.5, 445.1999999999998], [6462.100000000006, 449.9000000000001], [6462.700000000012, 454.9000000000001], [6463.399999999994, 460.1999999999998], [6464.100000000006, 465.6999999999998], [6464.899999999994, 471.1999999999998], [6466.5, 482.1999999999998], [6467.100000000006, 486.1999999999998], [6468.0, 490.0999999999999]]"
L0003,s000229,M0003,"[[8808.0, 0.0], [9008.0, 0.0], [9008.0, 40.0], [8808.0, 40.0], [8808.0, 0.0]]"
L0003,s000230,M0003,"[[14549.0, 40.0], [14549.0, 0.0], [14849.0, 0.0], [14849.0, 40.0], [14549.0, 40.0]]"
L0003,s000231,M0003,"[[17303.79999999999, 671.9000000000001], [17303.79999999999, 673.9000000000001], [17303.899999999994, 675.7000000000003], [17303.899999999994, 677.2000000000003], [17304.0, 678.7000000000003], [17304.099999999977, 681.0999999999999], [17304.199999999983, 683.5], [17304.29999999999, 687.8000000000002], [17304.5, 692.5], [17304.79999999999, 697.5], [17305.0, 702.5999999999999], [17305.199999999983, 707.8000000000002], [17305.5, 712.8000000000002], [17305.699999999983, 717.5999999999999], [17305.899999999994, 721.9000000000001], [17070.79999999999, 722.0999999999999], [17069.699999999983, 721.0999999999999], [17068.699999999983, 720.2000000000003], [17066.79999999999, 718.5999999999999], [17064.899999999994, 716.9000000000001], [17062.899999999994, 715.3000000000002], [17060.899999999994, 713.5999999999999], [17059.0, 712.0999999999999], [17063.0, 708.8000000000002], [17066.79999999999, 705.7000000000003], [17071.699999999983, 701.4000000000001], [17074.099999999977, 699.0999999999999], [17076.199999999983, 696.7000000000003], [17077.79999999999, 694.7000000000003], [17079.29999999999, 692.5999999999999], [17082.0, 688.0999999999999], [17085.5, 682.0999999999999], [17087.199999999983, 679.0999999999999], [17088.899999999994, 676.3000000000002], [17090.29999999999, 675.9000000000001], [17091.899999999994, 675.5], [17095.29999999999, 674.7000000000003], [17098.899999999994, 673.8000000000002], [17102.5, 672.9000000000001], [17105.899999999994, 672.0999999999999], [17107.5, 671.7000000000003], [17108.899999999994, 671.3000000000002], [17110.199999999983, 671.0], [17111.199999999983, 670.7000000000003], [17112.099999999977, 670.5], [17112.899999999994, 670.3000000000002], [17114.199999999983, 670.0], [17114.29999999999, 672.0], [17303.79999999999, 671.9000000000001]]"
