下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000224,M0003,"[[159068.0, 4694.0], [159060.0, 4661.0], [159045.0, 4580.0], [159033.0, 4501.0], [159028.0, 4452.0], [159022.0, 4389.0], [159018.0, 4326.0], [159016.0, 4262.0], [159016.0, 4233.0], [159014.0, 4075.0], [159015.0, 3969.0], [159018.0, 3822.0], [159021.0, 3725.0], [159025.0, 3484.0], [159027.0, 3327.0], [159029.0, 3134.0], [159030.0, 3052.0], [159030.0, 2972.0], [159031.0, 2893.0], [159031.0, 2739.0], [159030.0, 2621.0], [159029.0, 2500.0], [159028.0, 2306.0], [159026.0, 2149.0], [159022.0, 1909.0], [159020.0, 1812.0], [159017.0, 1664.0], [159016.0, 1559.0], [159018.0, 1400.0], [159019.0, 1372.0], [159021.0, 1308.0], [159024.0, 1245.0], [159030.0, 1182.0], [159036.0, 1133.0], [159047.0, 1054.0], [159063.0, 973.0], [159071.0, 939.0], [159074.0, 929.0], [159086.0, 884.0], [159100.0, 839.0], [159117.0, 795.0], [159129.0, 765.0], [159152.0, 715.0], [159176.0, 668.0], [159207.0, 614.0], [159235.0, 567.0], [159286.0, 490.0], [159326.0, 436.0], [159355.0, 400.0], [159383.0, 366.0], [159411.0, 333.0], [159440.0, 300.0], [159482.0, 249.0], [159521.0, 206.0], [159541.0, 185.0], [159562.0, 166.0], [159583.0, 148.0], [159595.0, 139.0], [159609.0, 128.0], [159636.0, 107.0], [159958.0, 0.0], [160024.0, 185.0], [160035.0, 217.0], [160043.0, 241.0], [160052.0, 265.0], [160070.0, 318.0], [160089.0, 377.0], [160108.0, 436.0], [160119.0, 474.0], [160139.0, 550.0], [160156.0, 636.0], [160166.0, 709.0], [160172.0, 772.0], [160176.0, 833.0], [160178.0, 868.0], [160180.0, 1009.0], [160179.0, 1147.0], [160178.0, 1169.0], [160175.0, 1257.0], [160168.0, 1407.0], [160159.0, 1555.0], [160137.0, 1880.0], [160131.0, 1965.0], [160124.0, 2071.0], [160121.0, 2122.0], [160119.0, 2172.0], [160116.0, 2226.0], [160114.0, 2280.0], [160113.0, 2326.0], [160113.0, 2331.0], [160112.0, 2359.0], [160112.0, 2387.0], [160111.0, 2418.0], [160110.0, 2451.0], [160109.0, 2518.0], [160108.0, 2586.0], [160108.0, 2619.0], [160107.0, 2651.0], [160107.0, 2683.0], [160106.0, 2712.0], [160106.0, 2798.0], [160105.0, 2809.0], [160105.0, 2834.0], [160106.0, 2846.0], [160106.0, 2929.0], [160107.0, 2956.0], [160107.0, 3016.0], [160108.0, 3049.0], [160109.0, 3117.0], [160110.0, 3185.0], [160110.0, 3217.0], [160111.0, 3248.0], [160111.0, 3277.0], [160112.0, 3304.0], [160112.0, 3309.0], [160114.0, 3355.0], [160115.0, 3410.0], [160118.0, 3463.0], [160120.0, 3513.0], [160123.0, 3565.0], [160130.0, 3671.0], [160135.0, 3755.0], [160157.0, 4080.0], [160166.0, 4229.0], [160173.0, 4378.0], [160175.0, 4466.0], [160176.0, 4488.0], [160177.0, 4627.0], [160175.0, 4767.0], [160173.0, 4803.0], [160169.0, 4863.0], [160163.0, 4926.0], [160153.0, 4999.0], [160145.0, 5043.0], [160135.0, 5085.0], [160116.0, 5161.0], [160104.0, 5199.0], [160086.0, 5259.0], [160066.0, 5317.0], [160054.0, 5353.0], [160042.0, 5388.0], [160030.0, 5420.0], [160020.0, 5450.0], [159954.0, 5635.0], [159631.0, 5527.0], [159605.0, 5507.0], [159594.0, 5498.0], [159575.0, 5483.0], [159558.0, 5469.0], [159537.0, 5449.0], [159516.0, 5428.0], [159478.0, 5385.0], [159436.0, 5335.0], [159407.0, 5301.0], [159379.0, 5268.0], [159351.0, 5234.0], [159322.0, 5198.0], [159283.0, 5145.0], [159231.0, 5067.0], [159203.0, 5020.0], [159173.0, 4966.0], [159149.0, 4919.0], [159126.0, 4869.0], [159114.0, 4839.0], [159097.0, 4795.0], [159083.0, 4750.0], [159071.0, 4705.0], [159068.0, 4694.0]]"
L0003,s000225,M0003,"[[0.0, 14829.0], [7075.0, 14829.0], [7075.0, 15479.0], [0.0, 15479.0], [0.0, 14829.0]]"
L0003,s000226,M0003,"[[20111.0, 12492.0], [20103.0, 12538.0], [20094.0, 12594.0], [20085.0, 12652.0], [20075.0, 12712.0], [20056.0, 12835.0], [20035.0, 12962.0], [20015.0, 13090.0], [19994.0, 13217.0], [19974.0, 13343.0], [19960.0, 13434.0], [19946.0, 13523.0], [19920.0, 13700.0], [19906.0, 13803.0], [19895.0, 13906.0], [19890.0, 13980.0], [19886.0, 14053.0], [19880.0, 14121.0], [19872.0, 14188.0], [19854.0, 14323.0], [19841.0, 14436.0], [19829.0, 14550.0], [19808.0, 14778.0], [19786.0, 15042.0], [19775.0, 15172.0], [19764.0, 15299.0], [19717.0, 15303.0], [19674.0, 15306.0], [19635.0, 15309.0], [19598.0, 15311.0], [19564.0, 15314.0], [19531.0, 15316.0], [19467.0, 15320.0], [19386.0, 15326.0], [19302.0, 15332.0], [19214.0, 15337.0], [19124.0, 15343.0], [19033.0, 15348.0], [18940.0, 15354.0], [18848.0, 15358.0], [18756.0, 15362.0], [18653.0, 15367.0], [18550.0, 15370.0], [18347.0, 15379.0], [18270.0, 15384.0], [18193.0, 15390.0], [18080.0, 15402.0], [18017.0, 15409.0], [18005.0, 15411.0], [17955.0, 15419.0], [17917.0, 15427.0], [17880.0, 15437.0], [17806.0, 15458.0], [17754.0, 15474.0], [17729.0, 15484.0], [17704.0, 15496.0], [17684.0, 15507.0], [17664.0, 15521.0], [17626.0, 15550.0], [17583.0, 15589.0], [17544.0, 15632.0], [17518.0, 15667.0], [17493.0, 15703.0], [17463.0, 15753.0], [17436.0, 15805.0], [17409.0, 15870.0], [17386.0, 15933.0], [17272.0, 15904.0], [17160.0, 15875.0], [16940.0, 15820.0], [16723.0, 15766.0], [16507.0, 15713.0], [16251.0, 15655.0], [15992.0, 15599.0], [15731.0, 15547.0], [15470.0, 15499.0], [15312.0, 15472.0], [15154.0, 15447.0], [14838.0, 15401.0], [14583.0, 15365.0], [14326.0, 15332.0], [14070.0, 15302.0], [13813.0, 15277.0], [13564.0, 15257.0], [13314.0, 15240.0], [12951.0, 15221.0], [12596.0, 15204.0], [12321.0, 15195.0], [12046.0, 15187.0], [11771.0, 15182.0], [11496.0, 15178.0], [10868.0, 15171.0], [10242.0, 15164.0], [9767.0, 15159.0], [9529.0, 15157.0], [9287.0, 15155.0], [9057.0, 15154.0], [8827.0, 15153.0], [8714.0, 15152.0], [8208.0, 15152.0], [8147.0, 15153.0], [7874.0, 15153.0], [7874.0, 12809.0], [7912.0, 12809.0], [7948.0, 12810.0], [8017.0, 12810.0], [8081.0, 12811.0], [8256.0, 12811.0], [8366.0, 12812.0], [8641.0, 12812.0], [8785.0, 12811.0], [8932.0, 12811.0], [9082.0, 12810.0], [9232.0, 12809.0], [9534.0, 12808.0], [9728.0, 12807.0], [9919.0, 12806.0], [10109.0, 12806.0], [10297.0, 12805.0], [10672.0, 12803.0], [11046.0, 12799.0], [11439.0, 12794.0], [11834.0, 12785.0], [12229.0, 12773.0], [12624.0, 12756.0], [13058.0, 12732.0], [13474.0, 12707.0], [13818.0, 12684.0], [14170.0, 12658.0], [14346.0, 12643.0], [14522.0, 12627.0], [14743.0, 12605.0], [14964.0, 12580.0], [15237.0, 12549.0], [15509.0, 12513.0], [15734.0, 12479.0], [15958.0, 12442.0], [16188.0, 12401.0], [16418.0, 12358.0], [16650.0, 12313.0], [16882.0, 12267.0], [17183.0, 12205.0], [17297.0, 12182.0], [17411.0, 12161.0], [17526.0, 12143.0], [17641.0, 12128.0], [17797.0, 12112.0], [17952.0, 12097.0], [18105.0, 12082.0], [18181.0, 12076.0], [18255.0, 12069.0], [18254.0, 12080.0], [18253.0, 12088.0], [20129.0, 12382.0], [20121.0, 12431.0], [20112.0, 12483.0], [20111.0, 12492.0]]"
L0003,s000227,M0003,"[[83363.0, 4211.0], [86363.0, 4211.0], [86363.0, 4611.0], [83363.0, 4611.0], [83363.0, 4211.0]]"
L0003,s000228,M0003,"[[60307.0, 4869.0], [60319.0, 4905.0], [60327.0, 4922.0], [60336.0, 4939.0], [60347.0, 4953.0], [60359.0, 4967.0], [60386.0, 4992.0], [60413.0, 5012.0], [60443.0, 5027.0], [60475.0, 5040.0], [60508.0, 5050.0], [60585.0, 5071.0], [60662.0, 5090.0], [60738.0, 5108.0], [60775.0, 5116.0], [60810.0, 5125.0], [60845.0, 5133.0], [60881.0, 5141.0], [60920.0, 5151.0], [60941.0, 5156.0], [60964.0, 5161.0], [60927.0, 5239.0], [60888.0, 5320.0], [60849.0, 5404.0], [60839.0, 5424.0], [60810.0, 5487.0], [60754.0, 5612.0], [60699.0, 5736.0], [60638.0, 5880.0], [60575.0, 6023.0], [60462.0, 6278.0], [60397.0, 6418.0], [60331.0, 6559.0], [60294.0, 6633.0], [60275.0, 6673.0], [60246.0, 6729.0], [60218.0, 6783.0], [60177.0, 6857.0], [60155.0, 6895.0], [60131.0, 6936.0], [60113.0, 6925.0], [60097.0, 6916.0], [60084.0, 6909.0], [60073.0, 6903.0], [60064.0, 6897.0], [60055.0, 6892.0], [60040.0, 6884.0], [60009.0, 6866.0], [59973.0, 6846.0], [59933.0, 6824.0], [59890.0, 6800.0], [59845.0, 6776.0], [59798.0, 6751.0], [59752.0, 6727.0], [59705.0, 6704.0], [59642.0, 6674.0], [59580.0, 6646.0], [59459.0, 6594.0], [59304.0, 6529.0], [59225.0, 6497.0], [59145.0, 6468.0], [59030.0, 6430.0], [58914.0, 6397.0], [58908.0, 6395.0], [58811.0, 6371.0], [58708.0, 6347.0], [58610.0, 6327.0], [58561.0, 6318.0], [58512.0, 6311.0], [58436.0, 6304.0], [58360.0, 6302.0], [58273.0, 6303.0], [58187.0, 6309.0], [58121.0, 6318.0], [58055.0, 6332.0], [58027.0, 6339.0], [57999.0, 6348.0], [57972.0, 6359.0], [57944.0, 6370.0], [57918.0, 6381.0], [57894.0, 6395.0], [57880.0, 6406.0], [57866.0, 6418.0], [57840.0, 6443.0], [57816.0, 6469.0], [57796.0, 6495.0], [57779.0, 6523.0], [57761.0, 6558.0], [57746.0, 6595.0], [57731.0, 6638.0], [57718.0, 6682.0], [57663.0, 6669.0], [57612.0, 6658.0], [57563.0, 6647.0], [57514.0, 6638.0], [57439.0, 6624.0], [57362.0, 6611.0], [57206.0, 6589.0], [57056.0, 6570.0], [56908.0, 6553.0], [56761.0, 6540.0], [56614.0, 6530.0], [56487.0, 6524.0], [56423.0, 6523.0], [56360.0, 6523.0], [56254.0, 6526.0], [56147.0, 6533.0], [56004.0, 6544.0], [55902.0, 6554.0], [55799.0, 6565.0], [55608.0, 6586.0], [55514.0, 6597.0], [55420.0, 6608.0], [55345.0, 6616.0], [55270.0, 6625.0], [55193.0, 6634.0], [55113.0, 6643.0], [55004.0, 6620.0], [54911.0, 6626.0], [54813.0, 6633.0], [54711.0, 6639.0], [54607.0, 6645.0], [54500.0, 6651.0], [54393.0, 6657.0], [54285.0, 6662.0], [54178.0, 6667.0], [54054.0, 6671.0], [53932.0, 6675.0], [53689.0, 6681.0], [53454.0, 6687.0], [53219.0, 6691.0], [52899.0, 6691.0], [52738.0, 6690.0], [52703.0, 6690.0], [52575.0, 6691.0], [52453.0, 6692.0], [52393.0, 6693.0], [52334.0, 6694.0], [52281.0, 6695.0], [52229.0, 6696.0], [52177.0, 6698.0], [52124.0, 6699.0], [52069.0, 6701.0], [52011.0, 6703.0], [51948.0, 6706.0], [51915.0, 6707.0], [51880.0, 6708.0], [51727.0, 4613.0], [52008.0, 4606.0], [52009.0, 4593.0], [52010.0, 4580.0], [52012.0, 4558.0], [52021.0, 4513.0], [52032.0, 4466.0], [52049.0, 4404.0], [52059.0, 4374.0], [52070.0, 4344.0], [52090.0, 4300.0], [52113.0, 4257.0], [52140.0, 4215.0], [52155.0, 4196.0], [52171.0, 4177.0], [52200.0, 4152.0], [52231.0, 4129.0], [52280.0, 4094.0], [52329.0, 4062.0], [52367.0, 4040.0], [52405.0, 4021.0], [52444.0, 4004.0], [52484.0, 3987.0], [52589.0, 3948.0], [52695.0, 3912.0], [52824.0, 3872.0], [52953.0, 3835.0], [53139.0, 3786.0], [53232.0, 3763.0], [53326.0, 3742.0], [53435.0, 3720.0], [53544.0, 3699.0], [53764.0, 3662.0], [53960.0, 3631.0], [54058.0, 3618.0], [54156.0, 3606.0], [54248.0, 3597.0], [54340.0, 3590.0], [54525.0, 3579.0], [54956.0, 3556.0], [55272.0, 3542.0], [55431.0, 3536.0], [55589.0, 3531.0], [55750.0, 3528.0], [55911.0, 3527.0], [56232.0, 3526.0], [56235.0, 3481.0], [56340.0, 3477.0], [56441.0, 3473.0], [56541.0, 3470.0], [56640.0, 3468.0], [56761.0, 3468.0], [56883.0, 3469.0], [57006.0, 3472.0], [57129.0, 3478.0], [57281.0, 3487.0], [57432.0, 3498.0], [57582.0, 3512.0], [57732.0, 3528.0], [57948.0, 3553.0], [58165.0, 3582.0], [58383.0, 3613.0], [58604.0, 3647.0], [58815.0, 3679.0], [59028.0, 3713.0], [59241.0, 3748.0], [59452.0, 3783.0], [59556.0, 3800.0], [59658.0, 3817.0], [59759.0, 3834.0], [59858.0, 3850.0], [59955.0, 3867.0], [60049.0, 3882.0], [60140.0, 3898.0], [60229.0, 3913.0], [60237.0, 4376.0], [60242.0, 4420.0], [60248.0, 4467.0], [60254.0, 4517.0], [60261.0, 4570.0], [60268.0, 4625.0], [60276.0, 4680.0], [60292.0, 4790.0], [60298.0, 4830.0], [60307.0, 4869.0]]"
L0003,s000229,M0003,"[[83466.0, 0.0], [85466.0, 0.0], [85466.0, 400.0], [83466.0, 400.0], [83466.0, 0.0]]"
L0003,s000230,M0003,"[[97165.0, 400.0], [97165.0, 0.0], [100165.0, 0.0], [100165.0, 400.0], [97165.0, 400.0]]"
L0003,s000231,M0003,"[[116024.0, 2028.0], [116024.0, 2048.0], [116025.0, 2066.0], [116025.0, 2081.0], [116026.0, 2096.0], [116027.0, 2120.0], [116028.0, 2144.0], [116029.0, 2187.0], [116031.0, 2234.0], [116034.0, 2284.0], [116036.0, 2335.0], [116038.0, 2387.0], [116041.0, 2437.0], [116043.0, 2485.0], [116045.0, 2528.0], [113694.0, 2530.0], [113683.0, 2520.0], [113673.0, 2511.0], [113654.0, 2495.0], [113635.0, 2478.0], [113615.0, 2462.0], [113595.0, 2445.0], [113576.0, 2430.0], [113616.0, 2397.0], [113654.0, 2366.0], [113703.0, 2323.0], [113727.0, 2300.0], [113748.0, 2276.0], [113764.0, 2256.0], [113779.0, 2235.0], [113806.0, 2190.0], [113841.0, 2130.0], [113858.0, 2100.0], [113875.0, 2072.0], [113889.0, 2068.0], [113905.0, 2064.0], [113939.0, 2056.0], [113975.0, 2047.0], [114011.0, 2038.0], [114045.0, 2030.0], [114061.0, 2026.0], [114075.0, 2022.0], [114088.0, 2019.0], [114098.0, 2016.0], [114107.0, 2014.0], [114115.0, 2012.0], [114128.0, 2009.0], [114129.0, 2029.0], [116024.0, 2028.0]]"
L0003,s000232,M0003,"[[19875.0, 117.0], [19893.0, 213.0], [19914.0, 325.0], [19936.0, 435.0], [19952.0, 512.0], [19969.0, 589.0], [19987.0, 665.0], [20007.0, 744.0], [20022.0, 802.0], [20038.0, 859.0], [20051.0, 912.0], [20057.0, 938.0], [20062.0, 961.0], [20065.0, 977.0], [20071.0, 1013.0], [20073.0, 1024.0], [20075.0, 1037.0], [20076.0, 1052.0], [20077.0, 1064.0], [20078.0, 1075.0], [20078.0, 1084.0], [20079.0, 1099.0], [20080.0, 1113.0], [20084.0, 1145.0], [20089.0, 1180.0], [20095.0, 1219.0], [20103.0, 1261.0], [20112.0, 1305.0], [20121.0, 1350.0], [20144.0, 1444.0], [20173.0, 1554.0], [20189.0, 1607.0], [20204.0, 1658.0], [20217.0, 1706.0], [20230.0, 1751.0], [20240.0, 1791.0], [20248.0, 1826.0], [20251.0, 1839.0], [20255.0, 1863.0], [20256.0, 1874.0], [20258.0, 1887.0], [20261.0, 1902.0], [20262.0, 1923.0], [20263.0, 1938.0], [20264.0, 1951.0], [20265.0, 1960.0], [20265.0, 1971.0], [20266.0, 1977.0], [20268.0, 1994.0], [20271.0, 2014.0], [20276.0, 2037.0], [20281.0, 2064.0], [20286.0, 2094.0], [20293.0, 2127.0], [20300.0, 2163.0], [20308.0, 2201.0], [20317.0, 2241.0], [20326.0, 2284.0], [20336.0, 2328.0], [20346.0, 2374.0], [20368.0, 2471.0], [20391.0, 2571.0], [20415.0, 2674.0], [20439.0, 2778.0], [20464.0, 2881.0], [20488.0, 2981.0], [20499.0, 3029.0], [20511.0, 3076.0], [20522.0, 3122.0], [20532.0, 3166.0], [20543.0, 3208.0], [20552.0, 3248.0], [20561.0, 3286.0], [20570.0, 3321.0], [20577.0, 3349.0], [20584.0, 3377.0], [20591.0, 3406.0], [20599.0, 3437.0], [20608.0, 3472.0], [20613.0, 3491.0], [20618.0, 3512.0], [20624.0, 3535.0], [20630.0, 3559.0], [20637.0, 3585.0], [20644.0, 3614.0], [20593.0, 3620.0], [20544.0, 3625.0], [20499.0, 3631.0], [20456.0, 3636.0], [20415.0, 3640.0], [20377.0, 3645.0], [20341.0, 3649.0], [20306.0, 3653.0], [20241.0, 3661.0], [20180.0, 3668.0], [20121.0, 3675.0], [20062.0, 3682.0], [19967.0, 3693.0], [19868.0, 3705.0], [19764.0, 3717.0], [19658.0, 3730.0], [19548.0, 3743.0], [19435.0, 3757.0], [19320.0, 3770.0], [19204.0, 3784.0], [18967.0, 3812.0], [18728.0, 3839.0], [18490.0, 3865.0], [18372.0, 3878.0], [18256.0, 3890.0], [18156.0, 3900.0], [18057.0, 3911.0], [17959.0, 3924.0], [17861.0, 3941.0], [17848.0, 3943.0], [17831.0, 3946.0], [17811.0, 3950.0], [17788.0, 3955.0], [17763.0, 3960.0], [17737.0, 3966.0], [17686.0, 3977.0], [17639.0, 3989.0], [17596.0, 4000.0], [17554.0, 4013.0], [17514.0, 4027.0], [17476.0, 4042.0], [17437.0, 4060.0], [17399.0, 4079.0], [17361.0, 4099.0], [17322.0, 4124.0], [17284.0, 4151.0], [17238.0, 4186.0], [17195.0, 4225.0], [17152.0, 4271.0], [17133.0, 4295.0], [17115.0, 4321.0], [17097.0, 4350.0], [17081.0, 4380.0], [17067.0, 4410.0], [17055.0, 4442.0], [17046.0, 4471.0], [17039.0, 4501.0], [17028.0, 4562.0], [17021.0, 4624.0], [17016.0, 4686.0], [17008.0, 4834.0], [17005.0, 4906.0], [17004.0, 4977.0], [17004.0, 5036.0], [17005.0, 5095.0], [17006.0, 5157.0], [17006.0, 5266.0], [17005.0, 5310.0], [17004.0, 5353.0], [17003.0, 5395.0], [17001.0, 5434.0], [17000.0, 5468.0], [16999.0, 5484.0], [16999.0, 5497.0], [16998.0, 5509.0], [16998.0, 5520.0], [16913.0, 5608.0], [16845.0, 5562.0], [16779.0, 5517.0], [16648.0, 5430.0], [16490.0, 5327.0], [16331.0, 5224.0], [16167.0, 5119.0], [16001.0, 5018.0], [15868.0, 4941.0], [15732.0, 4868.0], [15604.0, 4803.0], [15475.0, 4742.0], [15368.0, 4695.0], [15259.0, 4652.0], [15144.0, 4612.0], [15027.0, 4576.0], [14787.0, 4506.0], [14635.0, 4464.0], [14482.0, 4427.0], [14335.0, 4396.0], [14187.0, 4368.0], [14042.0, 4340.0], [13897.0, 4314.0], [13750.0, 4292.0], [13603.0, 4274.0], [13436.0, 4257.0], [13269.0, 4243.0], [13102.0, 4231.0], [12934.0, 4221.0], [12245.0, 4178.0], [12041.0, 4167.0], [11837.0, 4157.0], [11622.0, 4149.0], [11408.0, 4144.0], [10978.0, 4136.0], [10504.0, 4125.0], [10031.0, 4114.0], [9586.0, 4106.0], [9363.0, 4103.0], [9138.0, 4100.0], [8897.0, 4097.0], [8657.0, 4094.0], [8538.0, 4093.0], [8420.0, 4091.0], [8304.0, 4090.0], [8190.0, 4088.0], [8067.0, 4087.0], [7942.0, 4085.0], [7878.0, 4084.0], [7811.0, 4084.0], [7742.0, 4083.0], [7670.0, 4082.0], [7670.0, 2505.0], [7669.0, 2361.0], [7669.0, 1474.0], [7800.0, 1472.0], [7927.0, 1470.0], [8053.0, 1469.0], [8179.0, 1468.0], [8352.0, 1467.0], [8527.0, 1467.0], [8702.0, 1466.0], [8877.0, 1464.0], [9155.0, 1457.0], [9431.0, 1449.0], [9679.0, 1444.0], [9927.0, 1440.0], [10224.0, 1434.0], [10521.0, 1426.0], [10943.0, 1413.0], [11366.0, 1401.0], [11645.0, 1394.0], [11784.0, 1389.0], [11923.0, 1383.0], [12070.0, 1375.0], [12218.0, 1366.0], [12512.0, 1347.0], [12776.0, 1331.0], [13039.0, 1315.0], [13183.0, 1306.0], [13326.0, 1296.0], [13469.0, 1284.0], [13612.0, 1269.0], [13756.0, 1251.0], [13900.0, 1232.0], [14047.0, 1210.0], [14194.0, 1187.0], [14374.0, 1155.0], [14553.0, 1121.0], [14977.0, 1037.0], [15178.0, 996.0], [15279.0, 974.0], [15379.0, 951.0], [15477.0, 926.0], [15575.0, 901.0], [15769.0, 846.0], [15961.0, 791.0], [16153.0, 735.0], [16305.0, 688.0], [16456.0, 639.0], [16615.0, 584.0], [16774.0, 529.0], [16937.0, 472.0], [17020.0, 444.0], [17102.0, 418.0], [17206.0, 389.0], [17309.0, 361.0], [17453.0, 323.0], [17598.0, 287.0], [17751.0, 252.0], [17905.0, 221.0], [18013.0, 201.0], [18121.0, 184.0], [18339.0, 151.0], [18481.0, 131.0], [18622.0, 112.0], [18765.0, 94.0], [18908.0, 78.0], [19038.0, 66.0], [19168.0, 56.0], [19297.0, 46.0], [19425.0, 36.0], [19530.0, 27.0], [19635.0, 19.0], [19743.0, 9.0], [19854.0, 0.0], [19863.0, 51.0], [19873.0, 104.0], [19875.0, 117.0]]"
L0003,s000233,M0003,"[[110343.0, 8813.0], [110343.0, 9713.0], [108393.0, 9713.0], [108393.0, 8813.0], [110343.0, 8813.0]]"
L0003,s000234,M0003,"[[158443.0, 11192.0], [158243.0, 11192.0], [158144.0, 10927.0], [158144.0, 10727.0], [158152.0, 10718.0], [158160.0, 10708.0], [158177.0, 10686.0], [158196.0, 10662.0], [158215.0, 10639.0], [158232.0, 10618.0], [158280.0, 10558.0], [158301.0, 10534.0], [158323.0, 10510.0], [158354.0, 10480.0], [158373.0, 10463.0], [158393.0, 10447.0], [158422.0, 10428.0], [158455.0, 10405.0], [158474.0, 10395.0], [158492.0, 10385.0], [158514.0, 10373.0], [158536.0, 10363.0], [158554.0, 10356.0], [158571.0, 10349.0], [158607.0, 10338.0], [158644.0, 10328.0], [158683.0, 10318.0], [158725.0, 10310.0], [158767.0, 10303.0], [158813.0, 10295.0], [158860.0, 10289.0], [158901.0, 10284.0], [158985.0, 10278.0], [159027.0, 10276.0], [159127.0, 10273.0], [159287.0, 10265.0], [159348.0, 10261.0], [159469.0, 10252.0], [159562.0, 10245.0], [159609.0, 10240.0], [159655.0, 10235.0], [159726.0, 10224.0], [159797.0, 10211.0], [159867.0, 10197.0], [159901.0, 10189.0], [159934.0, 10180.0], [159978.0, 10166.0], [160021.0, 10150.0], [160043.0, 10141.0], [160066.0, 10132.0], [160089.0, 10121.0], [160114.0, 10110.0], [160134.0, 10101.0], [160155.0, 10092.0], [160196.0, 10072.0], [160238.0, 10053.0], [160258.0, 10044.0], [160296.0, 10026.0], [160313.0, 10018.0], [160329.0, 10011.0], [160342.0, 10005.0], [160354.0, 9999.0], [160364.0, 9995.0], [160371.0, 9991.0], [160376.0, 9989.0], [160576.0, 9989.0], [160576.0, 10189.0], [160561.0, 11121.0], [160256.0, 11121.0], [160163.0, 11122.0], [160085.0, 11122.0], [160005.0, 11123.0], [159924.0, 11123.0], [159842.0, 11124.0], [159394.0, 11124.0], [159311.0, 11123.0], [159272.0, 11123.0], [159227.0, 11124.0], [159120.0, 11127.0], [159014.0, 11132.0], [158907.0, 11138.0], [158822.0, 11144.0], [158738.0, 11152.0], [158596.0, 11170.0], [158519.0, 11181.0], [158481.0, 11187.0], [158443.0, 11192.0]]"
L0003,s000235,M0003,"[[16785.0, 0.0], [16798.0, 249.0], [13182.0, 429.0], [13169.0, 179.0], [16785.0, 0.0]]"
