下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000207,M0004,"[[85158.0, 2267.0], [85158.0, 2237.0], [85162.0, 2176.0], [85169.0, 2114.0], [85190.0, 2000.0], [85205.0, 1941.0], [85222.0, 1882.0], [85261.0, 1773.0], [85307.0, 1665.0], [85354.0, 1577.0], [85403.0, 1492.0], [85455.0, 1411.0], [85511.0, 1332.0], [85569.0, 1256.0], [85629.0, 1183.0], [85691.0, 1112.0], [85756.0, 1041.0], [86017.0, 783.0], [86143.0, 667.0], [86202.0, 610.0], [86258.0, 555.0], [86309.0, 499.0], [86357.0, 443.0], [86402.0, 382.0], [86445.0, 317.0], [86488.0, 248.0], [86528.0, 177.0], [86637.0, -26.0], [86896.0, 39.0], [86938.0, 49.0], [87015.0, 69.0], [87102.0, 90.0], [87190.0, 111.0], [87281.0, 132.0], [87503.0, 182.0], [87729.0, 230.0], [87953.0, 275.0], [88300.0, 340.0], [88646.0, 402.0], [88995.0, 462.0], [89740.0, 583.0], [90484.0, 700.0], [91316.0, 828.0], [91316.0, 3710.0], [90484.0, 3838.0], [89740.0, 3954.0], [88995.0, 4076.0], [88646.0, 4136.0], [88300.0, 4197.0], [87953.0, 4263.0], [87729.0, 4308.0], [87503.0, 4356.0], [87281.0, 4405.0], [87190.0, 4427.0], [87102.0, 4448.0], [87016.0, 4469.0], [86937.0, 4489.0], [86850.0, 4510.0], [86634.0, 4565.0], [86528.0, 4346.0], [86488.0, 4267.0], [86447.0, 4192.0], [86405.0, 4119.0], [86361.0, 4051.0], [86283.0, 3940.0], [86197.0, 3834.0], [86105.0, 3733.0], [85854.0, 3487.0], [85727.0, 3364.0], [85661.0, 3298.0], [85597.0, 3231.0], [85535.0, 3162.0], [85472.0, 3087.0], [85359.0, 2931.0], [85308.0, 2840.0], [85266.0, 2751.0], [85229.0, 2660.0], [85212.0, 2612.0], [85197.0, 2561.0], [85175.0, 2464.0], [85161.0, 2362.0], [85158.0, 2297.0], [85158.0, 2267.0]]"
L0004,s000208,M0004,"[[104360.0, 4016.0], [104341.0, 4384.0], [104256.0, 4371.0], [104235.0, 4369.0], [104213.0, 4365.0], [104194.0, 4361.0], [104170.0, 4357.0], [104145.0, 4352.0], [104118.0, 4349.0], [104090.0, 4344.0], [104033.0, 4335.0], [103967.0, 4324.0], [103919.0, 4316.0], [103852.0, 4305.0], [103841.0, 4304.0], [103830.0, 4302.0], [103758.0, 4290.0], [103666.0, 4278.0], [103579.0, 4265.0], [103498.0, 4254.0], [103415.0, 4244.0], [103335.0, 4236.0], [103178.0, 4221.0], [102860.0, 4201.0], [103932.0, 3603.0], [103995.0, 3593.0], [104057.0, 3582.0], [104115.0, 3569.0], [104144.0, 3562.0], [104375.0, 3740.0], [104360.0, 4016.0]]"
L0004,s000209,M0004,"[[80470.0, 7756.0], [80470.0, 7726.0], [80473.0, 7661.0], [80487.0, 7559.0], [80510.0, 7462.0], [80525.0, 7411.0], [80541.0, 7363.0], [80578.0, 7272.0], [80620.0, 7183.0], [80671.0, 7092.0], [80784.0, 6936.0], [80847.0, 6861.0], [80909.0, 6792.0], [80973.0, 6725.0], [81039.0, 6659.0], [81167.0, 6536.0], [81417.0, 6290.0], [81509.0, 6189.0], [81595.0, 6083.0], [81674.0, 5972.0], [81717.0, 5904.0], [81759.0, 5831.0], [81800.0, 5756.0], [81840.0, 5677.0], [81947.0, 5458.0], [82162.0, 5513.0], [82249.0, 5534.0], [82328.0, 5554.0], [82414.0, 5575.0], [82502.0, 5596.0], [82593.0, 5618.0], [82815.0, 5667.0], [83041.0, 5715.0], [83265.0, 5760.0], [83612.0, 5826.0], [83958.0, 5887.0], [84307.0, 5947.0], [85052.0, 6069.0], [85796.0, 6185.0], [86628.0, 6313.0], [86628.0, 9195.0], [85796.0, 9323.0], [85052.0, 9440.0], [84307.0, 9561.0], [83958.0, 9621.0], [83612.0, 9683.0], [83265.0, 9748.0], [83041.0, 9793.0], [82815.0, 9841.0], [82593.0, 9891.0], [82502.0, 9912.0], [82414.0, 9933.0], [82328.0, 9954.0], [82250.0, 9974.0], [82208.0, 9984.0], [81949.0, 10049.0], [81840.0, 9846.0], [81800.0, 9775.0], [81757.0, 9706.0], [81714.0, 9641.0], [81669.0, 9580.0], [81622.0, 9524.0], [81570.0, 9468.0], [81514.0, 9413.0], [81455.0, 9356.0], [81330.0, 9240.0], [81068.0, 8982.0], [81003.0, 8911.0], [80941.0, 8840.0], [80881.0, 8767.0], [80823.0, 8691.0], [80768.0, 8612.0], [80715.0, 8531.0], [80666.0, 8446.0], [80620.0, 8358.0], [80573.0, 8250.0], [80535.0, 8141.0], [80517.0, 8082.0], [80502.0, 8023.0], [80481.0, 7909.0], [80474.0, 7847.0], [80470.0, 7786.0], [80470.0, 7756.0]]"
L0004,s000210,M0004,"[[137620.0, 3237.0], [140040.0, 3237.0], [140093.0, 3473.0], [140126.0, 3619.0], [140162.0, 3768.0], [140188.0, 3870.0], [140200.0, 3918.0], [140241.0, 4073.0], [140283.0, 4226.0], [140309.0, 4323.0], [138569.0, 4634.0], [138499.0, 4488.0], [138465.0, 4426.0], [138425.0, 4371.0], [138404.0, 4349.0], [138379.0, 4327.0], [138352.0, 4306.0], [138323.0, 4285.0], [138293.0, 4267.0], [138262.0, 4250.0], [138198.0, 4224.0], [138129.0, 4205.0], [138059.0, 4191.0], [137951.0, 4179.0], [137842.0, 4173.0], [137729.0, 4172.0], [137511.0, 4172.0], [137399.0, 4173.0], [137289.0, 4179.0], [137181.0, 4191.0], [137111.0, 4205.0], [137043.0, 4224.0], [136978.0, 4250.0], [136948.0, 4267.0], [136918.0, 4285.0], [136888.0, 4306.0], [136861.0, 4327.0], [136837.0, 4349.0], [136816.0, 4371.0], [136776.0, 4426.0], [136741.0, 4488.0], [136671.0, 4634.0], [134931.0, 4323.0], [134958.0, 4226.0], [134999.0, 4073.0], [135040.0, 3918.0], [135052.0, 3870.0], [135078.0, 3768.0], [135114.0, 3619.0], [135147.0, 3473.0], [135200.0, 3237.0], [137620.0, 3237.0]]"
L0004,s000211,M0004,"[[70360.0, 10260.0], [70360.0, 10110.0], [73080.0, 10110.0], [73080.0, 10717.0], [73079.0, 10738.0], [73077.0, 10764.0], [73072.0, 10791.0], [73065.0, 10819.0], [73055.0, 10846.0], [73044.0, 10870.0], [73031.0, 10894.0], [73015.0, 10918.0], [72998.0, 10939.0], [72978.0, 10959.0], [72940.0, 10987.0], [72898.0, 11011.0], [72854.0, 11027.0], [72811.0, 11039.0], [72767.0, 11046.0], [72725.0, 11050.0], [70716.0, 11050.0], [70674.0, 11046.0], [70629.0, 11039.0], [70587.0, 11027.0], [70542.0, 11011.0], [70500.0, 10987.0], [70462.0, 10959.0], [70442.0, 10939.0], [70425.0, 10918.0], [70409.0, 10894.0], [70397.0, 10870.0], [70385.0, 10846.0], [70375.0, 10819.0], [70368.0, 10791.0], [70363.0, 10764.0], [70361.0, 10738.0], [70360.0, 10717.0], [70360.0, 10260.0]]"
L0004,s000212,M0004,"[[145163.0, 14249.0], [145163.0, 14099.0], [147853.0, 14099.0], [147853.0, 14706.0], [147852.0, 14729.0], [147850.0, 14751.0], [147845.0, 14777.0], [147839.0, 14803.0], [147829.0, 14829.0], [147818.0, 14852.0], [147806.0, 14875.0], [147791.0, 14899.0], [147775.0, 14918.0], [147756.0, 14937.0], [147720.0, 14964.0], [147680.0, 14986.0], [147637.0, 15001.0], [147596.0, 15013.0], [147553.0, 15021.0], [147512.0, 15023.0], [147476.0, 15024.0], [145541.0, 15024.0], [145504.0, 15023.0], [145463.0, 15021.0], [145420.0, 15013.0], [145379.0, 15001.0], [145337.0, 14986.0], [145296.0, 14964.0], [145260.0, 14937.0], [145241.0, 14918.0], [145225.0, 14899.0], [145210.0, 14875.0], [145198.0, 14852.0], [145187.0, 14829.0], [145177.0, 14803.0], [145171.0, 14777.0], [145166.0, 14751.0], [145165.0, 14729.0], [145163.0, 14706.0], [145163.0, 14249.0]]"
L0004,s000213,M0004,"[[144858.0, 12933.0], [144858.0, 12783.0], [147578.0, 12783.0], [147578.0, 13390.0], [147577.0, 13411.0], [147575.0, 13437.0], [147570.0, 13464.0], [147563.0, 13491.0], [147553.0, 13519.0], [147542.0, 13543.0], [147529.0, 13567.0], [147513.0, 13591.0], [147496.0, 13612.0], [147476.0, 13632.0], [147438.0, 13660.0], [147396.0, 13684.0], [147352.0, 13700.0], [147309.0, 13712.0], [147265.0, 13719.0], [147223.0, 13722.0], [147186.0, 13723.0], [145251.0, 13723.0], [145214.0, 13722.0], [145172.0, 13719.0], [145127.0, 13712.0], [145085.0, 13700.0], [145040.0, 13684.0], [144998.0, 13660.0], [144960.0, 13632.0], [144940.0, 13612.0], [144923.0, 13591.0], [144907.0, 13567.0], [144895.0, 13543.0], [144883.0, 13519.0], [144873.0, 13491.0], [144866.0, 13464.0], [144861.0, 13437.0], [144859.0, 13411.0], [144858.0, 13390.0], [144858.0, 12933.0]]"
L0004,s000214,M0004,"[[97419.0, 14710.0], [97405.0, 14434.0], [97635.0, 14256.0], [97665.0, 14263.0], [97723.0, 14277.0], [97784.0, 14287.0], [97848.0, 14297.0], [98919.0, 14895.0], [98601.0, 14915.0], [98445.0, 14930.0], [98365.0, 14939.0], [98282.0, 14949.0], [98201.0, 14959.0], [98114.0, 14972.0], [98021.0, 14985.0], [97950.0, 14996.0], [97938.0, 14998.0], [97927.0, 15000.0], [97861.0, 15010.0], [97812.0, 15018.0], [97746.0, 15029.0], [97689.0, 15038.0], [97661.0, 15043.0], [97634.0, 15047.0], [97610.0, 15052.0], [97585.0, 15056.0], [97566.0, 15059.0], [97544.0, 15063.0], [97524.0, 15066.0], [97438.0, 15079.0], [97419.0, 14710.0]]"
L0004,s000215,M0004,"[[103402.0, 13305.0], [103402.0, 14301.0], [102993.0, 14386.0], [102655.0, 14454.0], [102326.0, 14518.0], [102155.0, 14549.0], [101991.0, 14578.0], [101653.0, 14633.0], [101316.0, 14680.0], [100764.0, 14745.0], [100581.0, 14769.0], [100401.0, 14797.0], [100221.0, 14830.0], [100070.0, 14864.0], [99918.0, 14903.0], [99766.0, 14946.0], [99615.0, 14991.0], [99167.0, 15132.0], [99140.0, 15044.0], [99138.0, 15035.0], [99136.0, 15030.0], [99111.0, 14963.0], [99081.0, 14896.0], [99048.0, 14830.0], [99012.0, 14766.0], [98972.0, 14702.0], [98929.0, 14640.0], [98883.0, 14579.0], [98834.0, 14519.0], [98784.0, 14461.0], [98731.0, 14404.0], [98620.0, 14295.0], [98414.0, 14118.0], [98308.0, 14029.0], [98201.0, 13936.0], [98096.0, 13836.0], [97995.0, 13724.0], [97898.0, 13594.0], [97854.0, 13522.0], [97814.0, 13447.0], [97780.0, 13370.0], [97751.0, 13288.0], [97736.0, 13227.0], [97724.0, 13167.0], [97716.0, 13109.0], [97711.0, 13049.0], [97707.0, 12938.0], [97707.0, 12872.0], [97711.0, 12780.0], [97721.0, 12687.0], [97728.0, 12639.0], [97737.0, 12592.0], [97760.0, 12500.0], [97790.0, 12409.0], [97830.0, 12318.0], [97883.0, 12227.0], [97942.0, 12144.0], [97975.0, 12104.0], [98008.0, 12065.0], [98075.0, 11993.0], [98143.0, 11925.0], [98213.0, 11859.0], [98437.0, 11655.0], [98544.0, 11555.0], [98648.0, 11453.0], [98748.0, 11349.0], [98839.0, 11242.0], [98907.0, 11151.0], [98970.0, 11054.0], [98999.0, 11005.0], [99025.0, 10957.0], [99072.0, 10854.0], [99091.0, 10805.0], [99109.0, 10753.0], [99123.0, 10702.0], [99134.0, 10649.0], [99136.0, 10643.0], [99138.0, 10631.0], [99156.0, 10525.0], [99615.0, 10669.0], [99765.0, 10714.0], [99919.0, 10757.0], [100070.0, 10796.0], [100221.0, 10830.0], [100401.0, 10863.0], [100581.0, 10891.0], [100764.0, 10915.0], [100958.0, 10938.0], [101316.0, 10981.0], [101654.0, 11028.0], [101989.0, 11082.0], [102154.0, 11111.0], [102324.0, 11142.0], [102653.0, 11206.0], [102991.0, 11274.0], [103402.0, 11359.0], [103402.0, 13305.0]]"
L0004,s000216,M0004,"[[60582.0, 3590.0], [60582.0, 3360.0], [61952.0, 3360.0], [61952.0, 4060.0], [60384.0, 4060.0], [60232.0, 3870.0], [60232.0, 3800.0], [60400.0, 3590.0], [60582.0, 3590.0]]"
L0004,s000217,M0004,"[[122880.0, 13610.0], [122838.0, 12786.0], [123060.0, 12818.0], [123176.0, 12833.0], [123296.0, 12848.0], [123414.0, 12860.0], [123427.0, 12861.0], [123457.0, 12863.0], [123463.0, 12864.0], [123502.0, 12866.0], [123518.0, 12868.0], [123625.0, 12873.0], [123727.0, 12876.0], [123832.0, 12879.0], [124010.0, 12879.0], [124184.0, 12875.0], [124258.0, 12873.0], [124336.0, 12871.0], [124460.0, 12868.0], [124559.0, 12866.0], [124733.0, 12863.0], [124835.0, 12862.0], [125509.0, 12862.0], [125611.0, 12863.0], [125786.0, 12865.0], [125838.0, 12866.0], [125885.0, 12868.0], [125933.0, 12869.0], [126008.0, 12870.0], [126086.0, 12872.0], [126161.0, 12874.0], [126334.0, 12878.0], [126512.0, 12878.0], [126617.0, 12875.0], [126719.0, 12871.0], [126826.0, 12866.0], [126842.0, 12865.0], [126882.0, 12862.0], [126888.0, 12862.0], [126918.0, 12860.0], [126931.0, 12859.0], [127048.0, 12846.0], [127168.0, 12831.0], [127285.0, 12816.0], [127506.0, 12784.0], [127465.0, 13608.0], [127244.0, 13575.0], [127140.0, 13560.0], [127024.0, 13543.0], [126916.0, 13528.0], [126860.0, 13521.0], [126799.0, 13513.0], [126765.0, 13509.0], [126744.0, 13507.0], [126723.0, 13504.0], [126702.0, 13501.0], [126597.0, 13489.0], [126491.0, 13479.0], [126352.0, 13467.0], [126211.0, 13457.0], [126072.0, 13448.0], [125931.0, 13442.0], [125769.0, 13437.0], [125604.0, 13433.0], [125395.0, 13432.0], [125172.0, 13431.0], [124950.0, 13432.0], [124741.0, 13433.0], [124576.0, 13437.0], [124414.0, 13442.0], [124273.0, 13448.0], [124134.0, 13457.0], [123993.0, 13468.0], [123853.0, 13480.0], [123748.0, 13490.0], [123643.0, 13503.0], [123621.0, 13505.0], [123601.0, 13508.0], [123580.0, 13510.0], [123484.0, 13522.0], [123429.0, 13529.0], [123321.0, 13544.0], [123205.0, 13561.0], [123101.0, 13576.0], [122880.0, 13610.0]]"
L0004,s000218,M0004,"[[134326.0, 950.0], [134308.0, 949.0], [134244.0, 949.0], [134226.0, 950.0], [134157.0, 952.0], [134089.0, 957.0], [134021.0, 964.0], [133940.0, 979.0], [133862.0, 1000.0], [133788.0, 1029.0], [133733.0, 1060.0], [133680.0, 1097.0], [133631.0, 1141.0], [133609.0, 1164.0], [133586.0, 1189.0], [133565.0, 1214.0], [133532.0, 1258.0], [133503.0, 1302.0], [133477.0, 1348.0], [133462.0, 1382.0], [133446.0, 1419.0], [133398.0, 1545.0], [131707.0, 1100.0], [131726.0, 1002.0], [131747.0, 897.0], [131770.0, 783.0], [131792.0, 673.0], [131802.0, 619.0], [131803.0, 614.0], [131813.0, 562.0], [131823.0, 506.0], [131836.0, 426.0], [131849.0, 347.0], [131860.0, 267.0], [131867.0, 202.0], [131873.0, 135.0], [131888.0, -26.0], [136764.0, -26.0], [136778.0, 135.0], [136784.0, 202.0], [136791.0, 267.0], [136802.0, 347.0], [136815.0, 426.0], [136828.0, 506.0], [136839.0, 562.0], [136848.0, 614.0], [136849.0, 619.0], [136860.0, 673.0], [136881.0, 783.0], [136904.0, 897.0], [136925.0, 1002.0], [136944.0, 1100.0], [135253.0, 1545.0], [135205.0, 1419.0], [135190.0, 1382.0], [135174.0, 1348.0], [135148.0, 1302.0], [135119.0, 1258.0], [135086.0, 1214.0], [135065.0, 1189.0], [135043.0, 1164.0], [135020.0, 1141.0], [134971.0, 1097.0], [134918.0, 1060.0], [134863.0, 1029.0], [134789.0, 1000.0], [134711.0, 979.0], [134630.0, 964.0], [134562.0, 957.0], [134494.0, 952.0], [134425.0, 950.0], [134407.0, 949.0], [134343.0, 949.0], [134326.0, 950.0]]"
L0004,s000219,M0004,"[[5088.0, -26.0], [6488.0, -26.0], [6488.0, 298.0], [5088.0, 298.0], [5088.0, -26.0]]"
L0004,s000220,M0004,"[[33928.0, 12387.0], [33926.0, 12234.0], [33926.0, 12079.0], [33927.0, 11924.0], [33931.0, 11754.0], [33937.0, 11582.0], [33944.0, 11415.0], [33950.0, 11285.0], [33957.0, 11162.0], [33966.0, 11034.0], [33978.0, 10903.0], [33993.0, 10771.0], [34010.0, 10641.0], [34025.0, 10540.0], [34042.0, 10438.0], [34062.0, 10337.0], [34090.0, 10217.0], [34120.0, 10101.0], [34162.0, 9947.0], [34331.0, 9974.0], [34402.0, 9984.0], [34475.0, 9994.0], [34601.0, 10007.0], [34726.0, 10013.0], [34852.0, 10010.0], [34950.0, 10000.0], [35048.0, 9983.0], [35145.0, 9959.0], [35192.0, 9945.0], [35238.0, 9928.0], [35328.0, 9890.0], [35413.0, 9843.0], [35466.0, 9806.0], [35518.0, 9765.0], [35566.0, 9720.0], [35611.0, 9673.0], [35691.0, 9568.0], [35744.0, 9474.0], [35791.0, 9372.0], [35838.0, 9265.0], [35840.0, 9259.0], [35874.0, 9181.0], [35962.0, 9181.0], [35996.0, 9182.0], [36313.0, 9191.0], [36632.0, 9207.0], [36947.0, 9217.0], [37223.0, 9214.0], [37500.0, 9204.0], [37777.0, 9192.0], [38242.0, 9176.0], [38708.0, 9162.0], [39176.0, 9144.0], [39580.0, 9121.0], [39981.0, 9093.0], [40487.0, 9055.0], [40492.0, 9155.0], [40493.0, 9166.0], [40501.0, 9279.0], [40512.0, 9394.0], [40526.0, 9507.0], [40542.0, 9620.0], [40584.0, 9843.0], [40685.0, 10230.0], [40742.0, 10426.0], [40796.0, 10620.0], [40846.0, 10818.0], [40888.0, 11021.0], [40913.0, 11208.0], [40928.0, 11394.0], [40937.0, 11582.0], [40941.0, 11768.0], [40942.0, 12137.0], [40942.0, 12637.0], [40941.0, 13006.0], [40937.0, 13192.0], [40928.0, 13379.0], [40913.0, 13565.0], [40888.0, 13753.0], [40846.0, 13955.0], [40796.0, 14154.0], [40742.0, 14347.0], [40685.0, 14543.0], [40584.0, 14930.0], [40542.0, 15154.0], [40526.0, 15266.0], [40512.0, 15379.0], [40501.0, 15494.0], [40493.0, 15607.0], [40492.0, 15618.0], [40487.0, 15719.0], [39981.0, 15681.0], [39580.0, 15653.0], [39176.0, 15630.0], [38708.0, 15611.0], [38242.0, 15597.0], [37777.0, 15581.0], [37500.0, 15569.0], [37223.0, 15560.0], [36947.0, 15556.0], [36632.0, 15567.0], [36313.0, 15582.0], [35996.0, 15592.0], [35874.0, 15592.0], [35840.0, 15514.0], [35838.0, 15509.0], [35791.0, 15401.0], [35744.0, 15300.0], [35691.0, 15206.0], [35611.0, 15101.0], [35566.0, 15053.0], [35518.0, 15009.0], [35466.0, 14967.0], [35413.0, 14930.0], [35328.0, 14884.0], [35238.0, 14845.0], [35192.0, 14829.0], [35145.0, 14814.0], [35048.0, 14791.0], [34950.0, 14774.0], [34852.0, 14764.0], [34726.0, 14761.0], [34601.0, 14767.0], [34475.0, 14779.0], [34402.0, 14789.0], [34331.0, 14800.0], [34162.0, 14827.0], [34120.0, 14673.0], [34090.0, 14556.0], [34062.0, 14437.0], [34042.0, 14336.0], [34025.0, 14234.0], [34010.0, 14132.0], [33993.0, 14003.0], [33978.0, 13871.0], [33966.0, 13739.0], [33957.0, 13612.0], [33950.0, 13488.0], [33944.0, 13358.0], [33937.0, 13191.0], [33931.0, 13019.0], [33927.0, 12850.0], [33926.0, 12695.0], [33926.0, 12539.0], [33928.0, 12387.0]]"
L0004,s000221,M0004,"[[103832.0, 2201.0], [103832.0, 2168.0], [103836.0, 2057.0], [103841.0, 1998.0], [103849.0, 1939.0], [103860.0, 1880.0], [103876.0, 1818.0], [103905.0, 1736.0], [103939.0, 1659.0], [103978.0, 1585.0], [104023.0, 1512.0], [104119.0, 1382.0], [104221.0, 1271.0], [104326.0, 1170.0], [104432.0, 1077.0], [104539.0, 988.0], [104745.0, 811.0], [104856.0, 702.0], [104909.0, 645.0], [104959.0, 587.0], [105008.0, 527.0], [105054.0, 466.0], [105097.0, 404.0], [105137.0, 340.0], [105173.0, 276.0], [105206.0, 210.0], [105236.0, 143.0], [105261.0, 76.0], [105262.0, 71.0], [105265.0, 62.0], [105291.0, -26.0], [105740.0, 115.0], [105890.0, 160.0], [106043.0, 203.0], [106195.0, 242.0], [106346.0, 276.0], [106526.0, 309.0], [106706.0, 337.0], [106889.0, 361.0], [107441.0, 427.0], [107777.0, 473.0], [108116.0, 528.0], [108280.0, 557.0], [108451.0, 589.0], [108779.0, 652.0], [109118.0, 721.0], [109526.0, 805.0], [109526.0, 3747.0], [109116.0, 3832.0], [108778.0, 3900.0], [108449.0, 3964.0], [108278.0, 3995.0], [108114.0, 4024.0], [107779.0, 4078.0], [107441.0, 4126.0], [107083.0, 4168.0], [106889.0, 4191.0], [106706.0, 4215.0], [106525.0, 4243.0], [106346.0, 4276.0], [106194.0, 4310.0], [106043.0, 4349.0], [105890.0, 4392.0], [105740.0, 4437.0], [105281.0, 4581.0], [105262.0, 4475.0], [105260.0, 4463.0], [105259.0, 4457.0], [105247.0, 4404.0], [105233.0, 4353.0], [105216.0, 4301.0], [105197.0, 4252.0], [105149.0, 4149.0], [105123.0, 4101.0], [105095.0, 4053.0], [105032.0, 3956.0], [104964.0, 3864.0], [104872.0, 3757.0], [104773.0, 3653.0], [104669.0, 3552.0], [104562.0, 3452.0], [104338.0, 3247.0], [104268.0, 3181.0], [104200.0, 3113.0], [104133.0, 3041.0], [104100.0, 3002.0], [104067.0, 2962.0], [104008.0, 2879.0], [103954.0, 2788.0], [103915.0, 2697.0], [103885.0, 2606.0], [103862.0, 2515.0], [103853.0, 2467.0], [103846.0, 2419.0], [103836.0, 2327.0], [103832.0, 2235.0], [103832.0, 2201.0]]"
L0004,s000222,M0004,"[[149734.0, 12265.0], [149763.0, 12271.0], [149795.0, 12279.0], [149825.0, 12288.0], [149855.0, 12300.0], [149885.0, 12314.0], [149915.0, 12334.0], [149943.0, 12358.0], [149964.0, 12384.0], [149976.0, 12402.0], [149987.0, 12423.0], [149994.0, 12444.0], [150000.0, 12464.0], [150005.0, 12485.0], [150008.0, 12501.0], [150031.0, 12647.0], [149929.0, 12675.0], [149888.0, 12684.0], [149817.0, 12699.0], [149766.0, 12707.0], [149719.0, 12713.0], [149624.0, 12723.0], [149527.0, 12730.0], [149427.0, 12734.0], [149394.0, 12733.0], [149314.0, 12733.0], [149302.0, 12732.0], [149180.0, 12727.0], [149062.0, 12721.0], [148946.0, 12712.0], [148751.0, 12698.0], [148546.0, 12687.0], [148528.0, 12686.0], [148497.0, 12684.0], [148420.0, 12681.0], [148372.0, 12679.0], [148327.0, 12677.0], [148089.0, 12668.0], [147951.0, 12662.0], [147668.0, 12655.0], [147539.0, 12656.0], [147410.0, 12655.0], [147127.0, 12662.0], [146989.0, 12667.0], [146751.0, 12676.0], [146706.0, 12678.0], [146658.0, 12680.0], [146597.0, 12683.0], [146581.0, 12683.0], [146550.0, 12685.0], [146532.0, 12686.0], [146327.0, 12697.0], [146132.0, 12711.0], [146016.0, 12719.0], [145898.0, 12725.0], [145776.0, 12730.0], [145764.0, 12731.0], [145684.0, 12731.0], [145651.0, 12732.0], [145551.0, 12728.0], [145453.0, 12721.0], [145358.0, 12710.0], [145311.0, 12705.0], [145261.0, 12696.0], [145227.0, 12689.0], [145190.0, 12681.0], [145149.0, 12672.0], [145047.0, 12644.0], [145070.0, 12498.0], [145073.0, 12482.0], [145078.0, 12461.0], [145084.0, 12441.0], [145091.0, 12420.0], [145102.0, 12400.0], [145114.0, 12382.0], [145135.0, 12355.0], [145163.0, 12331.0], [145193.0, 12312.0], [145224.0, 12297.0], [145253.0, 12286.0], [145283.0, 12277.0], [145315.0, 12268.0], [145344.0, 12263.0], [145352.0, 12262.0], [145433.0, 12252.0], [145480.0, 12247.0], [145525.0, 12243.0], [145529.0, 12243.0], [145532.0, 12242.0], [145697.0, 12228.0], [145851.0, 12219.0], [145893.0, 12216.0], [145938.0, 12214.0], [146147.0, 12202.0], [146353.0, 12193.0], [146552.0, 12185.0], [146657.0, 12182.0], [146767.0, 12179.0], [146923.0, 12177.0], [147014.0, 12175.0], [147102.0, 12174.0], [147253.0, 12172.0], [147399.0, 12171.0], [147539.0, 12172.0], [147679.0, 12171.0], [147976.0, 12174.0], [148065.0, 12175.0], [148156.0, 12178.0], [148311.0, 12180.0], [148421.0, 12183.0], [148526.0, 12186.0], [148725.0, 12194.0], [148931.0, 12204.0], [149140.0, 12215.0], [149185.0, 12218.0], [149227.0, 12221.0], [149381.0, 12230.0], [149544.0, 12244.0], [149550.0, 12245.0], [149553.0, 12245.0], [149583.0, 12248.0], [149598.0, 12249.0], [149645.0, 12254.0], [149727.0, 12264.0], [149734.0, 12265.0]]"
L0004,s000223,M0004,"[[137302.0, 14628.0], [137335.0, 14628.0], [137351.0, 14629.0], [137367.0, 14629.0], [137383.0, 14628.0], [137401.0, 14628.0], [137470.0, 14626.0], [137538.0, 14621.0], [137606.0, 14613.0], [137687.0, 14599.0], [137765.0, 14578.0], [137839.0, 14549.0], [137894.0, 14518.0], [137947.0, 14480.0], [137996.0, 14437.0], [138019.0, 14414.0], [138041.0, 14389.0], [138062.0, 14364.0], [138095.0, 14320.0], [138124.0, 14276.0], [138150.0, 14230.0], [138166.0, 14196.0], [138181.0, 14158.0], [138229.0, 14032.0], [139920.0, 14477.0], [139901.0, 14576.0], [139880.0, 14680.0], [139857.0, 14795.0], [139836.0, 14905.0], [139825.0, 14958.0], [139824.0, 14963.0], [139815.0, 15016.0], [139804.0, 15072.0], [139791.0, 15151.0], [139778.0, 15231.0], [139767.0, 15310.0], [139760.0, 15376.0], [139754.0, 15443.0], [139739.0, 15603.0], [134864.0, 15603.0], [134849.0, 15443.0], [134843.0, 15376.0], [134836.0, 15310.0], [134825.0, 15231.0], [134812.0, 15151.0], [134799.0, 15072.0], [134789.0, 15016.0], [134779.0, 14963.0], [134778.0, 14958.0], [134768.0, 14905.0], [134746.0, 14795.0], [134723.0, 14680.0], [134702.0, 14576.0], [134683.0, 14477.0], [136374.0, 14032.0], [136422.0, 14158.0], [136437.0, 14196.0], [136453.0, 14230.0], [136479.0, 14276.0], [136508.0, 14320.0], [136541.0, 14364.0], [136562.0, 14389.0], [136584.0, 14414.0], [136607.0, 14437.0], [136656.0, 14480.0], [136709.0, 14518.0], [136764.0, 14549.0], [136838.0, 14578.0], [136916.0, 14599.0], [136997.0, 14613.0], [137065.0, 14621.0], [137133.0, 14626.0], [137202.0, 14628.0], [137220.0, 14628.0], [137236.0, 14629.0], [137252.0, 14629.0], [137268.0, 14628.0], [137302.0, 14628.0]]"
L0004,s000224,M0004,"[[30968.0, 6258.0], [30968.0, 6582.0], [29568.0, 6581.0], [29568.0, 6257.0], [30968.0, 6258.0]]"
L0004,s000225,M0004,"[[129244.0, 13247.0], [129244.0, 13947.0], [127874.0, 13947.0], [127874.0, 13717.0], [127692.0, 13717.0], [127524.0, 13507.0], [127524.0, 13436.0], [127676.0, 13247.0], [129244.0, 13247.0]]"
