下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000011,M0005,"[[11789.0, -26.0], [11800.0, 57.0], [11772.0, 75.0], [11803.0, 86.0], [11870.0, 638.0], [11908.0, 913.0], [11929.0, 1051.0], [11951.0, 1173.0], [11925.0, 1193.0], [11958.0, 1202.0], [11973.0, 1259.0], [11947.0, 1278.0], [11977.0, 1288.0], [11984.0, 1367.0], [11955.0, 1385.0], [11987.0, 1396.0], [12024.0, 1738.0], [12069.0, 2094.0], [12121.0, 2449.0], [12150.0, 2626.0], [12181.0, 2788.0], [12155.0, 2808.0], [12187.0, 2817.0], [12232.0, 3003.0], [12287.0, 3202.0], [10435.0, 3513.0], [9911.0, 3625.0], [9888.0, 3600.0], [9883.0, 3633.0], [9751.0, 3683.0], [9680.0, 3712.0], [9651.0, 3725.0], [9637.0, 3731.0], [9623.0, 3738.0], [9609.0, 3745.0], [9609.0, 3746.0], [9596.0, 3753.0], [9583.0, 3762.0], [9570.0, 3770.0], [9570.0, 3770.0], [9557.0, 3779.0], [9539.0, 3794.0], [9533.0, 3799.0], [9521.0, 3809.0], [9509.0, 3819.0], [9498.0, 3829.0], [9486.0, 3840.0], [9480.0, 3845.0], [9475.0, 3850.0], [9459.0, 3867.0], [9443.0, 3884.0], [9433.0, 3896.0], [9428.0, 3902.0], [9418.0, 3914.0], [9408.0, 3926.0], [9399.0, 3938.0], [9389.0, 3951.0], [9383.0, 3960.0], [9381.0, 3964.0], [9372.0, 3977.0], [9364.0, 3990.0], [9362.0, 3995.0], [9357.0, 4004.0], [9350.0, 4018.0], [9344.0, 4030.0], [9343.0, 4032.0], [9337.0, 4046.0], [9332.0, 4061.0], [9325.0, 4083.0], [9318.0, 4105.0], [9318.0, 4105.0], [9312.0, 4128.0], [9306.0, 4150.0], [9301.0, 4173.0], [9299.0, 4182.0], [9296.0, 4196.0], [9292.0, 4219.0], [9288.0, 4242.0], [9285.0, 4261.0], [9282.0, 4280.0], [9276.0, 4318.0], [9273.0, 4340.0], [9271.0, 4357.0], [9270.0, 4372.0], [9268.0, 4388.0], [9268.0, 4396.0], [9267.0, 4403.0], [9266.0, 4427.0], [9265.0, 4452.0], [9265.0, 4466.0], [9264.0, 4504.0], [9264.0, 4543.0], [9264.0, 4582.0], [9264.0, 4621.0], [9264.0, 4660.0], [9265.0, 4699.0], [9265.0, 4726.0], [9265.0, 4737.0], [9266.0, 4776.0], [9266.0, 4815.0], [9267.0, 4854.0], [9268.0, 4893.0], [9269.0, 4932.0], [9270.0, 4970.0], [9270.0, 5002.0], [9198.0, 4970.0], [9109.0, 4931.0], [9019.0, 4892.0], [8929.0, 4853.0], [8857.0, 4821.0], [8839.0, 4814.0], [8750.0, 4774.0], [8667.0, 4737.0], [8660.0, 4735.0], [8624.0, 4719.0], [8588.0, 4704.0], [8552.0, 4689.0], [8516.0, 4674.0], [8480.0, 4659.0], [8475.0, 4657.0], [8425.0, 4637.0], [8370.0, 4616.0], [8279.0, 4581.0], [8250.0, 4570.0], [8187.0, 4546.0], [8096.0, 4512.0], [8025.0, 4487.0], [8003.0, 4479.0], [7911.0, 4446.0], [7819.0, 4414.0], [7798.0, 4407.0], [7726.0, 4383.0], [7689.0, 4371.0], [7651.0, 4359.0], [7614.0, 4347.0], [7577.0, 4335.0], [7570.0, 4333.0], [7539.0, 4324.0], [7483.0, 4307.0], [7426.0, 4292.0], [7413.0, 4288.0], [7332.0, 4266.0], [7256.0, 4246.0], [6940.0, 4167.0], [6906.0, 4160.0], [6863.0, 4152.0], [6820.0, 4144.0], [6778.0, 4135.0], [6752.0, 4129.0], [6735.0, 4125.0], [6693.0, 4115.0], [6659.0, 4107.0], [6568.0, 4078.0], [6550.0, 4069.0], [6527.0, 4058.0], [6505.0, 4046.0], [6505.0, 4046.0], [6491.0, 4039.0], [6470.0, 4025.0], [6448.0, 4012.0], [6444.0, 4010.0], [6427.0, 3998.0], [6405.0, 3984.0], [6384.0, 3971.0], [6363.0, 3957.0], [6341.0, 3943.0], [6325.0, 3932.0], [6320.0, 3929.0], [6298.0, 3916.0], [6293.0, 3912.0], [6290.0, 3910.0], [6281.0, 3906.0], [6272.0, 3901.0], [6262.0, 3897.0], [6260.0, 3896.0], [6253.0, 3894.0], [6243.0, 3891.0], [6233.0, 3889.0], [6218.0, 3886.0], [6217.0, 3886.0], [6193.0, 3882.0], [6173.0, 3880.0], [6099.0, 3872.0], [6086.0, 3842.0], [6069.0, 3870.0], [5047.0, 3818.0], [3183.0, 3743.0], [2290.0, 3696.0], [1844.0, 3674.0], [1412.0, 3657.0], [1398.0, 3627.0], [1383.0, 3657.0], [1111.0, 3655.0], [825.0, 3656.0], [-26.0, 3654.0], [-26.0, 1088.0], [685.0, 1099.0], [1040.0, 1103.0], [1380.0, 1102.0], [1396.0, 1131.0], [1410.0, 1101.0], [1809.0, 1086.0], [2586.0, 1052.0], [3488.0, 1015.0], [3613.0, 1009.0], [3768.0, 1002.0], [3923.0, 996.0], [3934.0, 995.0], [4079.0, 989.0], [4234.0, 983.0], [4389.0, 977.0], [4513.0, 972.0], [5093.0, 944.0], [5588.0, 915.0], [5835.0, 896.0], [6068.0, 872.0], [6086.0, 900.0], [6097.0, 869.0], [6275.0, 843.0], [6467.0, 812.0], [6848.0, 741.0], [7143.0, 682.0], [7438.0, 618.0], [8238.0, 440.0], [8908.0, 289.0], [8929.0, 314.0], [8937.0, 282.0], [9401.0, 179.0], [9711.0, 114.0], [9781.0, 101.0], [9828.0, 92.0], [9867.0, 85.0], [9874.0, 83.0], [9921.0, 75.0], [9968.0, 68.0], [10015.0, 61.0], [10023.0, 60.0], [10038.0, 58.0], [10085.0, 53.0], [10132.0, 48.0], [10203.0, 42.0], [10208.0, 41.0], [10274.0, 36.0], [10345.0, 31.0], [10393.0, 27.0], [10416.0, 26.0], [10487.0, 22.0], [10558.0, 18.0], [10629.0, 15.0], [10747.0, 9.0], [10765.0, 9.0], [10865.0, 4.0], [10984.0, 0.0], [11102.0, -5.0], [11221.0, -9.0], [11277.0, -11.0], [11339.0, -13.0], [11457.0, -17.0], [11576.0, -20.0], [11694.0, -23.0], [11789.0, -26.0]]"
L0005,s000012,M0005,"[[34114.0, 9999.0], [40205.0, 9999.0], [40672.0, 10203.0], [40199.0, 10410.0], [34114.0, 10410.0], [34114.0, 9999.0]]"
L0005,s000013,M0005,"[[41421.0, 12772.0], [47512.0, 12772.0], [47979.0, 12976.0], [47506.0, 13183.0], [41421.0, 13183.0], [41421.0, 12772.0]]"
L0005,s000014,M0005,"[[52422.0, 392.0], [53657.0, 392.0], [53672.0, 422.0], [53687.0, 392.0], [54050.0, 386.0], [54831.0, 355.0], [55496.0, 331.0], [56184.0, 306.0], [57053.0, 272.0], [57778.0, 241.0], [58482.0, 208.0], [58497.0, 237.0], [58511.0, 207.0], [59124.0, 178.0], [59629.0, 145.0], [60097.0, 112.0], [60612.0, 70.0], [61450.0, -2.0], [61466.0, 26.0], [61480.0, -4.0], [61905.0, -20.0], [61921.0, 9.0], [61935.0, -21.0], [62000.0, -23.0], [62241.0, -26.0], [62482.0, -26.0], [62529.0, -24.0], [62743.0, -1.0], [62743.0, -1.0], [62813.0, 8.0], [62882.0, 18.0], [62952.0, 28.0], [62957.0, 28.0], [63021.0, 38.0], [63090.0, 49.0], [63155.0, 60.0], [63159.0, 61.0], [63228.0, 73.0], [63297.0, 85.0], [63352.0, 95.0], [63786.0, 189.0], [63772.0, 287.0], [63760.0, 417.0], [63745.0, 585.0], [63714.0, 597.0], [63743.0, 615.0], [63724.0, 842.0], [63705.0, 1123.0], [63696.0, 1325.0], [63666.0, 1339.0], [63695.0, 1355.0], [63690.0, 1541.0], [63692.0, 1733.0], [63691.0, 2021.0], [63691.0, 2098.0], [63661.0, 2113.0], [63691.0, 2128.0], [63690.0, 2211.0], [62563.0, 2332.0], [62337.0, 2345.0], [62320.0, 2316.0], [62308.0, 2347.0], [62250.0, 2352.0], [62177.0, 2362.0], [62162.0, 2366.0], [62143.0, 2370.0], [62134.0, 2373.0], [62125.0, 2376.0], [62106.0, 2382.0], [62098.0, 2384.0], [62088.0, 2388.0], [62071.0, 2396.0], [62053.0, 2404.0], [62046.0, 2407.0], [62039.0, 2411.0], [62035.0, 2413.0], [62033.0, 2414.0], [62023.0, 2420.0], [62006.0, 2430.0], [62003.0, 2432.0], [61990.0, 2441.0], [61984.0, 2446.0], [61978.0, 2450.0], [61973.0, 2454.0], [61972.0, 2455.0], [61963.0, 2463.0], [61955.0, 2471.0], [61944.0, 2481.0], [61941.0, 2484.0], [61928.0, 2499.0], [61918.0, 2510.0], [61916.0, 2513.0], [61904.0, 2528.0], [61892.0, 2544.0], [61881.0, 2560.0], [61872.0, 2572.0], [61831.0, 2647.0], [61792.0, 2741.0], [61340.0, 2690.0], [60604.0, 2610.0], [59980.0, 2550.0], [59442.0, 2498.0], [58970.0, 2460.0], [58511.0, 2427.0], [58497.0, 2397.0], [58481.0, 2425.0], [58015.0, 2401.0], [57337.0, 2366.0], [56814.0, 2347.0], [56247.0, 2329.0], [55700.0, 2319.0], [55135.0, 2305.0], [54267.0, 2289.0], [53687.0, 2282.0], [53673.0, 2253.0], [53658.0, 2282.0], [52422.0, 2284.0], [52422.0, 392.0]]"
L0005,s000015,M0005,"[[125280.0, 11949.0], [128090.0, 11044.0], [128170.0, 11280.0], [125353.0, 12187.0], [125280.0, 11949.0]]"
L0005,s000016,M0005,"[[36032.0, 2784.0], [36185.0, 2692.0], [36341.0, 2606.0], [36365.0, 2594.0], [36390.0, 2583.0], [36414.0, 2572.0], [36422.0, 2568.0], [36439.0, 2562.0], [36464.0, 2552.0], [36489.0, 2543.0], [36507.0, 2537.0], [36515.0, 2535.0], [36541.0, 2527.0], [36567.0, 2520.0], [36593.0, 2514.0], [36604.0, 2511.0], [36619.0, 2508.0], [36645.0, 2503.0], [36672.0, 2498.0], [36698.0, 2494.0], [36704.0, 2493.0], [36711.0, 2492.0], [36725.0, 2490.0], [36738.0, 2489.0], [36751.0, 2488.0], [36770.0, 2486.0], [36778.0, 2486.0], [36805.0, 2485.0], [36832.0, 2485.0], [36872.0, 2484.0], [36875.0, 2484.0], [36939.0, 2484.0], [37006.0, 2483.0], [37073.0, 2483.0], [37106.0, 2483.0], [37140.0, 2483.0], [37207.0, 2483.0], [37274.0, 2483.0], [37342.0, 2483.0], [37381.0, 2483.0], [37409.0, 2483.0], [37476.0, 2483.0], [37543.0, 2483.0], [37610.0, 2483.0], [37677.0, 2483.0], [37744.0, 2483.0], [37798.0, 2483.0], [37738.0, 3030.0], [37391.0, 3031.0], [37096.0, 3031.0], [36854.0, 3032.0], [36668.0, 3036.0], [36479.0, 3045.0], [36357.0, 3056.0], [36337.0, 3028.0], [36327.0, 3060.0], [36154.0, 3097.0], [36032.0, 2784.0]]"
L0005,s000017,M0005,"[[33241.0, 10461.0], [40620.0, 10461.0], [40620.0, 11104.0], [33241.0, 11104.0], [33241.0, 10461.0]]"
L0005,s000018,M0005,"[[13739.0, 15585.0], [15636.0, 15586.0], [15635.0, 15981.0], [13739.0, 15980.0], [13739.0, 15585.0]]"
L0005,s000019,M0005,"[[29679.0, 11728.0], [30390.0, 11719.0], [31085.0, 11708.0], [31100.0, 11738.0], [31114.0, 11708.0], [31619.0, 11691.0], [32249.0, 11678.0], [32849.0, 11649.0], [33449.0, 11618.0], [34711.0, 11564.0], [35249.0, 11538.0], [35771.0, 11508.0], [35788.0, 11536.0], [35801.0, 11506.0], [36225.0, 11470.0], [37041.0, 11395.0], [37971.0, 11317.0], [38467.0, 11267.0], [38748.0, 11237.0], [38765.0, 11264.0], [38777.0, 11234.0], [39548.0, 11173.0], [39565.0, 11202.0], [39578.0, 11172.0], [40106.0, 11156.0], [40254.0, 11157.0], [40402.0, 11160.0], [40708.0, 11178.0], [41013.0, 11204.0], [41187.0, 11223.0], [41199.0, 11254.0], [41217.0, 11226.0], [41496.0, 11256.0], [41488.0, 11340.0], [41457.0, 11352.0], [41485.0, 11369.0], [41481.0, 11409.0], [41411.0, 12225.0], [41386.0, 12537.0], [41365.0, 12834.0], [41335.0, 12847.0], [41364.0, 12864.0], [41353.0, 13194.0], [41328.0, 13814.0], [41298.0, 13827.0], [41327.0, 13844.0], [41323.0, 13932.0], [40710.0, 13977.0], [40098.0, 14024.0], [39865.0, 14047.0], [39734.0, 14062.0], [39619.0, 14082.0], [39599.0, 14055.0], [39590.0, 14088.0], [39547.0, 14099.0], [39491.0, 14118.0], [39481.0, 14122.0], [39458.0, 14131.0], [39436.0, 14141.0], [39435.0, 14141.0], [39411.0, 14152.0], [39389.0, 14163.0], [39383.0, 14166.0], [39366.0, 14175.0], [39343.0, 14187.0], [39335.0, 14192.0], [39326.0, 14197.0], [39317.0, 14202.0], [39312.0, 14206.0], [39309.0, 14208.0], [39296.0, 14217.0], [39284.0, 14226.0], [39272.0, 14235.0], [39253.0, 14251.0], [39248.0, 14256.0], [39233.0, 14268.0], [39225.0, 14275.0], [39218.0, 14282.0], [39211.0, 14289.0], [39207.0, 14293.0], [39204.0, 14296.0], [39195.0, 14308.0], [39186.0, 14320.0], [39174.0, 14337.0], [39132.0, 14416.0], [39096.0, 14503.0], [38630.0, 14446.0], [38136.0, 14383.0], [37742.0, 14338.0], [37348.0, 14297.0], [36781.0, 14247.0], [36218.0, 14211.0], [35804.0, 14188.0], [35791.0, 14157.0], [35775.0, 14187.0], [34943.0, 14156.0], [34157.0, 14123.0], [33348.0, 14091.0], [32101.0, 14035.0], [31601.0, 14009.0], [31116.0, 13987.0], [31101.0, 13957.0], [31086.0, 13986.0], [30745.0, 13981.0], [30390.0, 13978.0], [29679.0, 13977.0], [29679.0, 11728.0]]"
L0005,s000020,M0005,"[[119017.0, 5374.0], [119279.0, 5407.0], [119290.0, 5438.0], [119308.0, 5411.0], [119445.0, 5432.0], [119454.0, 5463.0], [119473.0, 5436.0], [120264.0, 5568.0], [120825.0, 5653.0], [121373.0, 5730.0], [121384.0, 5762.0], [121402.0, 5734.0], [121517.0, 5747.0], [121642.0, 5762.0], [121767.0, 5774.0], [121962.0, 5784.0], [121968.0, 5784.0], [121998.0, 5784.0], [122028.0, 5784.0], [122059.0, 5784.0], [122059.0, 5784.0], [122089.0, 5784.0], [122120.0, 5783.0], [122150.0, 5781.0], [122156.0, 5781.0], [122180.0, 5779.0], [122210.0, 5776.0], [122226.0, 5774.0], [122240.0, 5772.0], [122270.0, 5768.0], [122294.0, 5765.0], [122363.0, 5752.0], [122417.0, 5740.0], [122439.0, 5765.0], [122445.0, 5733.0], [122490.0, 5719.0], [122548.0, 5696.0], [122553.0, 5693.0], [122576.0, 5683.0], [122599.0, 5673.0], [122622.0, 5662.0], [122631.0, 5657.0], [122631.0, 5657.0], [122640.0, 5653.0], [122662.0, 5640.0], [122670.0, 5635.0], [122683.0, 5627.0], [122692.0, 5622.0], [122700.0, 5616.0], [122709.0, 5611.0], [122709.0, 5611.0], [122717.0, 5605.0], [122729.0, 5595.0], [122740.0, 5585.0], [122752.0, 5575.0], [122765.0, 5562.0], [122770.0, 5557.0], [122788.0, 5540.0], [122795.0, 5532.0], [122802.0, 5525.0], [122808.0, 5517.0], [122815.0, 5509.0], [122816.0, 5507.0], [122821.0, 5501.0], [122830.0, 5489.0], [122839.0, 5477.0], [122851.0, 5460.0], [122896.0, 5385.0], [122929.0, 5321.0], [122962.0, 5320.0], [122941.0, 5294.0], [122971.0, 5220.0], [123003.0, 5131.0], [123059.0, 4950.0], [123084.0, 4857.0], [123103.0, 4778.0], [123135.0, 4770.0], [123109.0, 4749.0], [123142.0, 4587.0], [123579.0, 4530.0], [124007.0, 4476.0], [123997.0, 4665.0], [123967.0, 4679.0], [123996.0, 4695.0], [123993.0, 4827.0], [123996.0, 4966.0], [124008.0, 5076.0], [124017.0, 5130.0], [124026.0, 5168.0], [124001.0, 5191.0], [124034.0, 5196.0], [124055.0, 5254.0], [124089.0, 5323.0], [124126.0, 5380.0], [124160.0, 5422.0], [124148.0, 5453.0], [124180.0, 5443.0], [124231.0, 5489.0], [124299.0, 5536.0], [124371.0, 5572.0], [124434.0, 5592.0], [124440.0, 5626.0], [124462.0, 5600.0], [124536.0, 5614.0], [124625.0, 5625.0], [124658.0, 5628.0], [124691.0, 5630.0], [124715.0, 5632.0], [124725.0, 5632.0], [124758.0, 5633.0], [124791.0, 5634.0], [124805.0, 5634.0], [124824.0, 5634.0], [124858.0, 5633.0], [124891.0, 5632.0], [124918.0, 5631.0], [125029.0, 5623.0], [125239.0, 5602.0], [125257.0, 5629.0], [125268.0, 5598.0], [125458.0, 5574.0], [125662.0, 5544.0], [125992.0, 5494.0], [126011.0, 5521.0], [126021.0, 5490.0], [126547.0, 5410.0], [126710.0, 6012.0], [126504.0, 6022.0], [126281.0, 6040.0], [126053.0, 6660.0], [125967.0, 7004.0], [124620.0, 7004.0], [123961.0, 7003.0], [123383.0, 6987.0], [123050.0, 6976.0], [122717.0, 6961.0], [122340.0, 6936.0], [122322.0, 6897.0], [121934.0, 6856.0], [121699.0, 6828.0], [121459.0, 6799.0], [121449.0, 6797.0], [121396.0, 6791.0], [121343.0, 6784.0], [121290.0, 6777.0], [121237.0, 6770.0], [121214.0, 6766.0], [121184.0, 6762.0], [121132.0, 6754.0], [121079.0, 6746.0], [121026.0, 6737.0], [120974.0, 6728.0], [120954.0, 6724.0], [120921.0, 6718.0], [120869.0, 6709.0], [120816.0, 6699.0], [120764.0, 6688.0], [120712.0, 6678.0], [120696.0, 6675.0], [120659.0, 6667.0], [120607.0, 6656.0], [120555.0, 6644.0], [120531.0, 6639.0], [120503.0, 6633.0], [120451.0, 6621.0], [120399.0, 6608.0], [120368.0, 6600.0], [120348.0, 6595.0], [120296.0, 6582.0], [120245.0, 6568.0], [120205.0, 6556.0], [120193.0, 6553.0], [120142.0, 6538.0], [120091.0, 6523.0], [120044.0, 6508.0], [120040.0, 6507.0], [119989.0, 6490.0], [119939.0, 6473.0], [119903.0, 6460.0], [119889.0, 6454.0], [119839.0, 6436.0], [119819.0, 6428.0], [119799.0, 6420.0], [119779.0, 6412.0], [119763.0, 6405.0], [119760.0, 6404.0], [119730.0, 6391.0], [119701.0, 6379.0], [119672.0, 6366.0], [119642.0, 6352.0], [119626.0, 6345.0], [119614.0, 6338.0], [119594.0, 6329.0], [119575.0, 6320.0], [119556.0, 6310.0], [119537.0, 6300.0], [119518.0, 6291.0], [119499.0, 6280.0], [119493.0, 6277.0], [119481.0, 6270.0], [119462.0, 6260.0], [119443.0, 6249.0], [119425.0, 6239.0], [119407.0, 6228.0], [119393.0, 6219.0], [119389.0, 6216.0], [119370.0, 6205.0], [119353.0, 6193.0], [119335.0, 6182.0], [119317.0, 6169.0], [119300.0, 6157.0], [119297.0, 6155.0], [119283.0, 6145.0], [119266.0, 6132.0], [119249.0, 6118.0], [119232.0, 6105.0], [119216.0, 6091.0], [119207.0, 6084.0], [119200.0, 6077.0], [119184.0, 6063.0], [119165.0, 6046.0], [119161.0, 6041.0], [119145.0, 6026.0], [119131.0, 6011.0], [119125.0, 6005.0], [119123.0, 6003.0], [119117.0, 5995.0], [119110.0, 5986.0], [119103.0, 5978.0], [119097.0, 5970.0], [119091.0, 5962.0], [119091.0, 5961.0], [119085.0, 5952.0], [119079.0, 5943.0], [119073.0, 5934.0], [119068.0, 5925.0], [119062.0, 5915.0], [119057.0, 5906.0], [119047.0, 5887.0], [119038.0, 5868.0], [119037.0, 5865.0], [119030.0, 5848.0], [119026.0, 5838.0], [119022.0, 5829.0], [119018.0, 5818.0], [119017.0, 5814.0], [119015.0, 5808.0], [119012.0, 5798.0], [119010.0, 5788.0], [119007.0, 5777.0], [119006.0, 5772.0], [119005.0, 5767.0], [119003.0, 5756.0], [119001.0, 5746.0], [118999.0, 5728.0], [118998.0, 5725.0], [118996.0, 5703.0], [118994.0, 5682.0], [118993.0, 5661.0], [118993.0, 5640.0], [118993.0, 5639.0], [118993.0, 5618.0], [118994.0, 5597.0], [118995.0, 5575.0], [118996.0, 5558.0], [118997.0, 5554.0], [119000.0, 5522.0], [119005.0, 5476.0], [119006.0, 5469.0], [119012.0, 5416.0], [119017.0, 5374.0]]"
L0005,s000021,M0005,"[[62372.0, 12805.0], [60611.0, 12805.0], [60611.0, 11986.0], [62372.0, 11986.0], [62372.0, 12805.0]]"
L0005,s000022,M0005,"[[97804.0, 2672.0], [97453.0, 284.0], [97933.0, 195.0], [97953.0, 222.0], [97963.0, 190.0], [99088.0, -10.0], [99108.0, 16.0], [99118.0, -15.0], [99175.0, -26.0], [99352.0, 336.0], [100182.0, 199.0], [100201.0, 226.0], [100211.0, 194.0], [100373.0, 170.0], [100739.0, 125.0], [101224.0, 75.0], [101283.0, 70.0], [101356.0, 64.0], [101430.0, 58.0], [101467.0, 55.0], [101503.0, 52.0], [101577.0, 47.0], [101651.0, 41.0], [101710.0, 37.0], [101896.0, 30.0], [102081.0, 26.0], [102442.0, 19.0], [102457.0, 48.0], [102471.0, 18.0], [102715.0, 17.0], [102974.0, 20.0], [103214.0, 32.0], [103301.0, 37.0], [103411.0, 43.0], [103454.0, 46.0], [103520.0, 50.0], [103629.0, 57.0], [103738.0, 65.0], [103847.0, 72.0], [103935.0, 78.0], [103935.0, 177.0], [104020.0, 249.0], [104104.0, 324.0], [104114.0, 335.0], [104140.0, 362.0], [104166.0, 389.0], [104186.0, 412.0], [104191.0, 417.0], [104206.0, 433.0], [104230.0, 462.0], [104253.0, 491.0], [104264.0, 504.0], [104276.0, 520.0], [104299.0, 550.0], [104308.0, 562.0], [104311.0, 567.0], [104316.0, 574.0], [104325.0, 586.0], [104333.0, 599.0], [104342.0, 611.0], [104350.0, 624.0], [104355.0, 632.0], [104358.0, 636.0], [104366.0, 649.0], [104374.0, 662.0], [104381.0, 674.0], [104389.0, 687.0], [104396.0, 700.0], [104397.0, 703.0], [104403.0, 713.0], [104410.0, 727.0], [104417.0, 740.0], [104424.0, 753.0], [104430.0, 767.0], [104435.0, 777.0], [104437.0, 780.0], [104443.0, 794.0], [104452.0, 815.0], [104460.0, 835.0], [104468.0, 856.0], [104469.0, 861.0], [104475.0, 877.0], [104480.0, 892.0], [104485.0, 906.0], [104489.0, 920.0], [104493.0, 934.0], [104497.0, 948.0], [104497.0, 949.0], [104502.0, 971.0], [104507.0, 993.0], [104514.0, 1022.0], [104520.0, 1082.0], [104492.0, 1100.0], [104522.0, 1112.0], [104521.0, 1143.0], [104521.0, 1149.0], [104518.0, 1178.0], [104517.0, 1189.0], [104517.0, 1190.0], [104516.0, 1201.0], [104513.0, 1219.0], [104510.0, 1235.0], [104510.0, 1236.0], [104507.0, 1248.0], [104505.0, 1259.0], [104502.0, 1270.0], [104499.0, 1280.0], [104498.0, 1282.0], [104493.0, 1298.0], [104487.0, 1315.0], [104481.0, 1331.0], [104475.0, 1347.0], [104475.0, 1348.0], [104463.0, 1375.0], [104458.0, 1386.0], [104454.0, 1396.0], [104448.0, 1407.0], [104446.0, 1412.0], [104443.0, 1417.0], [104435.0, 1433.0], [104427.0, 1448.0], [104412.0, 1474.0], [104411.0, 1475.0], [104397.0, 1499.0], [104391.0, 1509.0], [104384.0, 1519.0], [104378.0, 1528.0], [104372.0, 1536.0], [104371.0, 1538.0], [104361.0, 1552.0], [104350.0, 1566.0], [104339.0, 1580.0], [104338.0, 1581.0], [104327.0, 1593.0], [104316.0, 1606.0], [104304.0, 1619.0], [104300.0, 1624.0], [104284.0, 1641.0], [104263.0, 1661.0], [104241.0, 1681.0], [104219.0, 1701.0], [104217.0, 1703.0], [104197.0, 1720.0], [104175.0, 1739.0], [104157.0, 1753.0], [104152.0, 1757.0], [104128.0, 1775.0], [104105.0, 1792.0], [104094.0, 1800.0], [104081.0, 1810.0], [104057.0, 1826.0], [104033.0, 1843.0], [104030.0, 1845.0], [104008.0, 1859.0], [103984.0, 1875.0], [103964.0, 1887.0], [103860.0, 1946.0], [103766.0, 1991.0], [103740.0, 1971.0], [103739.0, 2003.0], [103529.0, 2091.0], [103302.0, 2177.0], [102974.0, 2293.0], [102802.0, 2350.0], [102778.0, 2326.0], [102774.0, 2360.0], [102740.0, 2372.0], [102693.0, 2393.0], [102674.0, 2402.0], [102656.0, 2412.0], [102638.0, 2422.0], [102630.0, 2426.0], [102630.0, 2426.0], [102623.0, 2430.0], [102613.0, 2437.0], [102602.0, 2444.0], [102600.0, 2446.0], [102596.0, 2449.0], [102589.0, 2454.0], [102582.0, 2460.0], [102576.0, 2465.0], [102572.0, 2469.0], [102570.0, 2471.0], [102562.0, 2480.0], [102554.0, 2490.0], [102550.0, 2495.0], [102546.0, 2500.0], [102539.0, 2510.0], [102532.0, 2521.0], [102530.0, 2523.0], [102521.0, 2538.0], [102510.0, 2556.0], [102500.0, 2575.0], [102496.0, 2584.0], [102491.0, 2594.0], [102482.0, 2613.0], [102474.0, 2632.0], [102469.0, 2644.0], [102466.0, 2651.0], [102458.0, 2670.0], [102450.0, 2690.0], [102444.0, 2706.0], [101961.0, 2641.0], [101716.0, 2611.0], [101486.0, 2587.0], [101474.0, 2556.0], [101456.0, 2584.0], [101185.0, 2563.0], [100899.0, 2545.0], [100588.0, 2529.0], [100276.0, 2518.0], [99962.0, 2516.0], [99647.0, 2518.0], [99239.0, 2531.0], [99223.0, 2502.0], [99209.0, 2532.0], [98956.0, 2544.0], [98688.0, 2560.0], [98307.0, 2594.0], [98288.0, 2566.0], [98278.0, 2598.0], [97804.0, 2672.0]]"
L0005,s000023,M0005,"[[41384.0, 15589.0], [47475.0, 15589.0], [47942.0, 15793.0], [47469.0, 16000.0], [41384.0, 16000.0], [41384.0, 15589.0]]"
